Condition: d1
Data/tokenizer loaded in 0.3s
Time budget: 300s
Gradient accumulation steps: 1
Model compiled in 0.6s

step 00000 (0.0%) | loss: 9.010780 | lrm: 1.00 | dt: 554ms | tok/sec: 59,192 | epoch: 1 | remaining: 300s    
step 00053 (8.7%) | loss: 5.357888 | lrm: 1.00 | dt: 604ms | tok/sec: 54,254 | epoch: 1 | remaining: 274s    
step 00054 (8.9%) | loss: 5.323515 | lrm: 1.00 | dt: 274604ms | tok/sec: 119 | epoch: 1 | remaining: 0s    
step 00055 (9.0%) | loss: 5.288997 | lrm: 1.00 | dt: 387ms | tok/sec: 84,727 | epoch: 1 | remaining: 0s    
step 00056 (9.2%) | loss: 5.257705 | lrm: 1.00 | dt: 391ms | tok/sec: 83,805 | epoch: 1 | remaining: 0s    
step 00057 (9.4%) | loss: 5.223200 | lrm: 1.00 | dt: 420ms | tok/sec: 77,932 | epoch: 1 | remaining: 0s    
step 00058 (9.5%) | loss: 5.202558 | lrm: 1.00 | dt: 447ms | tok/sec: 73,357 | epoch: 1 | remaining: 0s    
step 00059 (9.7%) | loss: 5.175824 | lrm: 1.00 | dt: 504ms | tok/sec: 65,029 | epoch: 1 | remaining: 0s    
step 00060 (9.9%) | loss: 5.141328 | lrm: 1.00 | dt: 625ms | tok/sec: 52,408 | epoch: 1 | remaining: 0s    
step 00061 (10.0%) | loss: 5.113095 | lrm: 1.00 | dt: 610ms | tok/sec: 53,730 | epoch: 1 | remaining: 0s    
step 00062 (10.2%) | loss: 5.083509 | lrm: 1.00 | dt: 312ms | tok/sec: 105,027 | epoch: 1 | remaining: 0s    
step 00063 (10.4%) | loss: 5.065690 | lrm: 1.00 | dt: 281ms | tok/sec: 116,794 | epoch: 1 | remaining: 0s    
step 00064 (10.5%) | loss: 5.040051 | lrm: 1.00 | dt: 277ms | tok/sec: 118,323 | epoch: 1 | remaining: 0s    
step 00065 (10.7%) | loss: 5.014703 | lrm: 1.00 | dt: 278ms | tok/sec: 117,876 | epoch: 1 | remaining: 0s    
step 00066 (10.9%) | loss: 4.993807 | lrm: 1.00 | dt: 284ms | tok/sec: 115,536 | epoch: 1 | remaining: 0s    
step 00067 (11.0%) | loss: 4.965585 | lrm: 1.00 | dt: 279ms | tok/sec: 117,251 | epoch: 1 | remaining: 0s    
step 00068 (11.2%) | loss: 4.943609 | lrm: 1.00 | dt: 281ms | tok/sec: 116,731 | epoch: 1 | remaining: 0s    
step 00069 (11.3%) | loss: 4.919936 | lrm: 1.00 | dt: 281ms | tok/sec: 116,640 | epoch: 1 | remaining: 0s    
step 00070 (11.5%) | loss: 4.896817 | lrm: 1.00 | dt: 285ms | tok/sec: 114,861 | epoch: 1 | remaining: 0s    
step 00071 (11.7%) | loss: 4.871498 | lrm: 1.00 | dt: 290ms | tok/sec: 113,068 | epoch: 1 | remaining: 0s    
step 00072 (11.8%) | loss: 4.850756 | lrm: 1.00 | dt: 277ms | tok/sec: 118,099 | epoch: 1 | remaining: 0s    
step 00073 (12.0%) | loss: 4.828361 | lrm: 1.00 | dt: 279ms | tok/sec: 117,552 | epoch: 1 | remaining: 0s    
step 00074 (12.2%) | loss: 4.802809 | lrm: 1.00 | dt: 289ms | tok/sec: 113,353 | epoch: 1 | remaining: 0s    
step 00075 (12.3%) | loss: 4.780744 | lrm: 1.00 | dt: 282ms | tok/sec: 116,243 | epoch: 1 | remaining: 0s    
step 00076 (12.5%) | loss: 4.763860 | lrm: 1.00 | dt: 291ms | tok/sec: 112,683 | epoch: 1 | remaining: 0s    
step 00077 (12.7%) | loss: 4.739303 | lrm: 1.00 | dt: 280ms | tok/sec: 117,054 | epoch: 1 | remaining: 0s    
step 00078 (12.8%) | loss: 4.722019 | lrm: 1.00 | dt: 283ms | tok/sec: 115,921 | epoch: 1 | remaining: 0s    
step 00079 (13.0%) | loss: 4.708618 | lrm: 1.00 | dt: 283ms | tok/sec: 115,922 | epoch: 1 | remaining: 0s    
step 00080 (13.2%) | loss: 4.685807 | lrm: 1.00 | dt: 281ms | tok/sec: 116,639 | epoch: 1 | remaining: 0s    
step 00081 (13.3%) | loss: 4.668023 | lrm: 1.00 | dt: 280ms | tok/sec: 117,101 | epoch: 1 | remaining: 0s    
step 00082 (13.5%) | loss: 4.652042 | lrm: 1.00 | dt: 280ms | tok/sec: 117,146 | epoch: 1 | remaining: 0s    
step 00083 (13.7%) | loss: 4.631775 | lrm: 1.00 | dt: 283ms | tok/sec: 115,971 | epoch: 1 | remaining: 0s    
step 00084 (13.8%) | loss: 4.611459 | lrm: 1.00 | dt: 282ms | tok/sec: 116,292 | epoch: 1 | remaining: 0s    
step 00085 (14.0%) | loss: 4.590399 | lrm: 1.00 | dt: 283ms | tok/sec: 115,808 | epoch: 1 | remaining: 0s    
step 00086 (14.1%) | loss: 4.563755 | lrm: 1.00 | dt: 280ms | tok/sec: 116,855 | epoch: 1 | remaining: 0s    
step 00087 (14.3%) | loss: 4.554877 | lrm: 1.00 | dt: 282ms | tok/sec: 116,246 | epoch: 1 | remaining: 0s    
step 00088 (14.5%) | loss: 4.536890 | lrm: 1.00 | dt: 278ms | tok/sec: 117,859 | epoch: 1 | remaining: 0s    
step 00089 (14.6%) | loss: 4.531188 | lrm: 1.00 | dt: 279ms | tok/sec: 117,601 | epoch: 1 | remaining: 0s    
step 00090 (14.8%) | loss: 4.520810 | lrm: 1.00 | dt: 279ms | tok/sec: 117,414 | epoch: 1 | remaining: 0s    
step 00091 (15.0%) | loss: 4.507272 | lrm: 1.00 | dt: 280ms | tok/sec: 116,940 | epoch: 1 | remaining: 0s    
step 00092 (15.1%) | loss: 4.507756 | lrm: 1.00 | dt: 283ms | tok/sec: 115,981 | epoch: 1 | remaining: 0s    
step 00093 (15.3%) | loss: 4.488268 | lrm: 1.00 | dt: 283ms | tok/sec: 115,809 | epoch: 1 | remaining: 0s    
step 00094 (15.5%) | loss: 4.478380 | lrm: 1.00 | dt: 283ms | tok/sec: 115,956 | epoch: 1 | remaining: 0s    
step 00095 (15.6%) | loss: 4.460755 | lrm: 1.00 | dt: 290ms | tok/sec: 112,992 | epoch: 1 | remaining: 0s    
step 00096 (15.8%) | loss: 4.444204 | lrm: 1.00 | dt: 279ms | tok/sec: 117,297 | epoch: 1 | remaining: 0s    
step 00097 (16.0%) | loss: 4.422052 | lrm: 1.00 | dt: 279ms | tok/sec: 117,324 | epoch: 1 | remaining: 0s    
step 00098 (16.1%) | loss: 4.406049 | lrm: 1.00 | dt: 280ms | tok/sec: 117,118 | epoch: 1 | remaining: 0s    
step 00099 (16.3%) | loss: 4.387726 | lrm: 1.00 | dt: 284ms | tok/sec: 115,558 | epoch: 1 | remaining: 0s    
step 00100 (16.4%) | loss: 4.370982 | lrm: 1.00 | dt: 281ms | tok/sec: 116,467 | epoch: 1 | remaining: 0s    
step 00101 (16.6%) | loss: 4.355576 | lrm: 1.00 | dt: 281ms | tok/sec: 116,622 | epoch: 1 | remaining: 0s    
step 00102 (16.8%) | loss: 4.346139 | lrm: 1.00 | dt: 283ms | tok/sec: 115,596 | epoch: 1 | remaining: 0s    
step 00103 (16.9%) | loss: 4.330296 | lrm: 1.00 | dt: 281ms | tok/sec: 116,571 | epoch: 1 | remaining: 0s    
step 00104 (17.1%) | loss: 4.312285 | lrm: 1.00 | dt: 278ms | tok/sec: 117,829 | epoch: 1 | remaining: 0s    
step 00105 (17.3%) | loss: 4.298014 | lrm: 1.00 | dt: 280ms | tok/sec: 116,966 | epoch: 1 | remaining: 0s    
step 00106 (17.4%) | loss: 4.289619 | lrm: 1.00 | dt: 280ms | tok/sec: 116,827 | epoch: 1 | remaining: 0s    
step 00107 (17.6%) | loss: 4.281862 | lrm: 1.00 | dt: 281ms | tok/sec: 116,789 | epoch: 1 | remaining: 0s    
step 00108 (17.8%) | loss: 4.267306 | lrm: 1.00 | dt: 284ms | tok/sec: 115,193 | epoch: 1 | remaining: 0s    
step 00109 (17.9%) | loss: 4.257348 | lrm: 1.00 | dt: 285ms | tok/sec: 115,160 | epoch: 1 | remaining: 0s    
step 00110 (18.1%) | loss: 4.241197 | lrm: 1.00 | dt: 281ms | tok/sec: 116,675 | epoch: 1 | remaining: 0s    
step 00111 (18.3%) | loss: 4.228101 | lrm: 1.00 | dt: 284ms | tok/sec: 115,436 | epoch: 1 | remaining: 0s    
step 00112 (18.4%) | loss: 4.225219 | lrm: 1.00 | dt: 278ms | tok/sec: 117,920 | epoch: 1 | remaining: 0s    
step 00113 (18.6%) | loss: 4.203810 | lrm: 1.00 | dt: 282ms | tok/sec: 116,328 | epoch: 1 | remaining: 0s    
step 00114 (18.8%) | loss: 4.183086 | lrm: 1.00 | dt: 289ms | tok/sec: 113,205 | epoch: 1 | remaining: 0s    
step 00115 (18.9%) | loss: 4.167593 | lrm: 1.00 | dt: 282ms | tok/sec: 116,356 | epoch: 1 | remaining: 0s    
step 00116 (19.1%) | loss: 4.149934 | lrm: 1.00 | dt: 281ms | tok/sec: 116,632 | epoch: 1 | remaining: 0s    
step 00117 (19.2%) | loss: 4.141316 | lrm: 1.00 | dt: 280ms | tok/sec: 116,943 | epoch: 1 | remaining: 0s    
step 00118 (19.4%) | loss: 4.139561 | lrm: 1.00 | dt: 282ms | tok/sec: 116,173 | epoch: 1 | remaining: 0s    
step 00119 (19.6%) | loss: 4.124519 | lrm: 1.00 | dt: 282ms | tok/sec: 116,246 | epoch: 1 | remaining: 0s    
step 00120 (19.7%) | loss: 4.110383 | lrm: 1.00 | dt: 278ms | tok/sec: 118,050 | epoch: 1 | remaining: 0s    
step 00121 (19.9%) | loss: 4.099662 | lrm: 1.00 | dt: 281ms | tok/sec: 116,749 | epoch: 1 | remaining: 0s    
step 00122 (20.1%) | loss: 4.086050 | lrm: 1.00 | dt: 284ms | tok/sec: 115,485 | epoch: 1 | remaining: 0s    
step 00123 (20.2%) | loss: 4.075831 | lrm: 1.00 | dt: 280ms | tok/sec: 116,866 | epoch: 1 | remaining: 0s    
step 00124 (20.4%) | loss: 4.065251 | lrm: 1.00 | dt: 283ms | tok/sec: 115,949 | epoch: 1 | remaining: 0s    
step 00125 (20.6%) | loss: 4.056627 | lrm: 1.00 | dt: 282ms | tok/sec: 116,308 | epoch: 1 | remaining: 0s    
step 00126 (20.7%) | loss: 4.059317 | lrm: 1.00 | dt: 281ms | tok/sec: 116,577 | epoch: 1 | remaining: 0s    
step 00127 (20.9%) | loss: 4.037453 | lrm: 1.00 | dt: 290ms | tok/sec: 113,071 | epoch: 1 | remaining: 0s    
step 00128 (21.1%) | loss: 4.031766 | lrm: 1.00 | dt: 278ms | tok/sec: 117,897 | epoch: 1 | remaining: 0s    
step 00129 (21.2%) | loss: 4.023858 | lrm: 1.00 | dt: 282ms | tok/sec: 116,354 | epoch: 1 | remaining: 0s    
step 00130 (21.4%) | loss: 4.015701 | lrm: 1.00 | dt: 281ms | tok/sec: 116,692 | epoch: 1 | remaining: 0s    
step 00131 (21.5%) | loss: 4.000545 | lrm: 1.00 | dt: 281ms | tok/sec: 116,459 | epoch: 1 | remaining: 0s    
step 00132 (21.7%) | loss: 3.988329 | lrm: 1.00 | dt: 283ms | tok/sec: 115,617 | epoch: 1 | remaining: 0s    
step 00133 (21.9%) | loss: 3.976358 | lrm: 1.00 | dt: 281ms | tok/sec: 116,420 | epoch: 1 | remaining: 0s    
step 00134 (22.0%) | loss: 3.969879 | lrm: 1.00 | dt: 283ms | tok/sec: 115,729 | epoch: 1 | remaining: 0s    
step 00135 (22.2%) | loss: 3.960358 | lrm: 1.00 | dt: 281ms | tok/sec: 116,782 | epoch: 1 | remaining: 0s    
step 00136 (22.4%) | loss: 3.944963 | lrm: 1.00 | dt: 278ms | tok/sec: 118,013 | epoch: 1 | remaining: 0s    
step 00137 (22.5%) | loss: 3.936942 | lrm: 1.00 | dt: 282ms | tok/sec: 115,995 | epoch: 1 | remaining: 0s    
step 00138 (22.7%) | loss: 3.930765 | lrm: 1.00 | dt: 281ms | tok/sec: 116,815 | epoch: 1 | remaining: 0s    
step 00139 (22.9%) | loss: 3.930891 | lrm: 1.00 | dt: 283ms | tok/sec: 115,840 | epoch: 1 | remaining: 0s    
step 00140 (23.0%) | loss: 3.923577 | lrm: 1.00 | dt: 281ms | tok/sec: 116,524 | epoch: 1 | remaining: 0s    
step 00141 (23.2%) | loss: 3.919667 | lrm: 1.00 | dt: 283ms | tok/sec: 115,709 | epoch: 1 | remaining: 0s    
step 00142 (23.4%) | loss: 3.916220 | lrm: 1.00 | dt: 285ms | tok/sec: 114,998 | epoch: 1 | remaining: 0s    
step 00143 (23.5%) | loss: 3.901190 | lrm: 1.00 | dt: 281ms | tok/sec: 116,412 | epoch: 1 | remaining: 0s    
step 00144 (23.7%) | loss: 3.888410 | lrm: 1.00 | dt: 279ms | tok/sec: 117,299 | epoch: 1 | remaining: 0s    
step 00145 (23.8%) | loss: 3.879920 | lrm: 1.00 | dt: 281ms | tok/sec: 116,494 | epoch: 1 | remaining: 0s    
step 00146 (24.0%) | loss: 3.871693 | lrm: 1.00 | dt: 283ms | tok/sec: 115,969 | epoch: 1 | remaining: 0s    
step 00147 (24.2%) | loss: 3.866738 | lrm: 1.00 | dt: 280ms | tok/sec: 116,986 | epoch: 1 | remaining: 0s    
step 00148 (24.3%) | loss: 3.868379 | lrm: 1.00 | dt: 281ms | tok/sec: 116,611 | epoch: 1 | remaining: 0s    
step 00149 (24.5%) | loss: 3.858444 | lrm: 1.00 | dt: 283ms | tok/sec: 115,674 | epoch: 1 | remaining: 0s    
step 00150 (24.7%) | loss: 3.851813 | lrm: 1.00 | dt: 280ms | tok/sec: 117,111 | epoch: 1 | remaining: 0s    
step 00151 (24.8%) | loss: 3.846867 | lrm: 1.00 | dt: 283ms | tok/sec: 115,953 | epoch: 1 | remaining: 0s    
step 00152 (25.0%) | loss: 3.845455 | lrm: 1.00 | dt: 278ms | tok/sec: 117,834 | epoch: 1 | remaining: 0s    
step 00153 (25.2%) | loss: 3.846847 | lrm: 1.00 | dt: 282ms | tok/sec: 116,085 | epoch: 1 | remaining: 0s    
step 00154 (25.3%) | loss: 3.835872 | lrm: 1.00 | dt: 284ms | tok/sec: 115,383 | epoch: 1 | remaining: 0s    
step 00155 (25.5%) | loss: 3.823011 | lrm: 1.00 | dt: 282ms | tok/sec: 116,227 | epoch: 1 | remaining: 0s    
step 00156 (25.7%) | loss: 3.811767 | lrm: 1.00 | dt: 285ms | tok/sec: 115,115 | epoch: 1 | remaining: 0s    
step 00157 (25.8%) | loss: 3.800657 | lrm: 1.00 | dt: 281ms | tok/sec: 116,525 | epoch: 1 | remaining: 0s    
step 00158 (26.0%) | loss: 3.801063 | lrm: 1.00 | dt: 283ms | tok/sec: 115,955 | epoch: 1 | remaining: 0s    
step 00159 (26.2%) | loss: 3.800175 | lrm: 1.00 | dt: 284ms | tok/sec: 115,424 | epoch: 1 | remaining: 0s    
step 00160 (26.3%) | loss: 3.804448 | lrm: 1.00 | dt: 280ms | tok/sec: 117,227 | epoch: 1 | remaining: 0s    
step 00161 (26.5%) | loss: 3.803157 | lrm: 1.00 | dt: 280ms | tok/sec: 116,947 | epoch: 1 | remaining: 0s    
step 00162 (26.6%) | loss: 3.801783 | lrm: 1.00 | dt: 283ms | tok/sec: 115,821 | epoch: 1 | remaining: 0s    
step 00163 (26.8%) | loss: 3.789282 | lrm: 1.00 | dt: 281ms | tok/sec: 116,505 | epoch: 1 | remaining: 0s    
step 00164 (27.0%) | loss: 3.778833 | lrm: 1.00 | dt: 282ms | tok/sec: 115,997 | epoch: 1 | remaining: 0s    
step 00165 (27.1%) | loss: 3.771859 | lrm: 1.00 | dt: 288ms | tok/sec: 113,903 | epoch: 1 | remaining: 0s    
step 00166 (27.3%) | loss: 3.761393 | lrm: 1.00 | dt: 284ms | tok/sec: 115,182 | epoch: 1 | remaining: 0s    
step 00167 (27.5%) | loss: 3.760615 | lrm: 1.00 | dt: 281ms | tok/sec: 116,491 | epoch: 1 | remaining: 0s    
step 00168 (27.6%) | loss: 3.758989 | lrm: 1.00 | dt: 278ms | tok/sec: 117,931 | epoch: 1 | remaining: 0s    
step 00169 (27.8%) | loss: 3.749782 | lrm: 1.00 | dt: 279ms | tok/sec: 117,617 | epoch: 1 | remaining: 0s    
step 00170 (28.0%) | loss: 3.738504 | lrm: 1.00 | dt: 282ms | tok/sec: 116,125 | epoch: 1 | remaining: 0s    
step 00171 (28.1%) | loss: 3.745202 | lrm: 1.00 | dt: 282ms | tok/sec: 116,294 | epoch: 1 | remaining: 0s    
step 00172 (28.3%) | loss: 3.738689 | lrm: 1.00 | dt: 296ms | tok/sec: 110,669 | epoch: 1 | remaining: 0s    
step 00173 (28.5%) | loss: 3.733642 | lrm: 1.00 | dt: 306ms | tok/sec: 107,065 | epoch: 1 | remaining: 0s    
step 00174 (28.6%) | loss: 3.728396 | lrm: 1.00 | dt: 326ms | tok/sec: 100,510 | epoch: 1 | remaining: 0s    
step 00175 (28.8%) | loss: 3.722451 | lrm: 1.00 | dt: 310ms | tok/sec: 105,761 | epoch: 1 | remaining: 0s    
step 00176 (28.9%) | loss: 3.720972 | lrm: 1.00 | dt: 309ms | tok/sec: 105,944 | epoch: 1 | remaining: 0s    
step 00177 (29.1%) | loss: 3.725580 | lrm: 1.00 | dt: 318ms | tok/sec: 102,912 | epoch: 1 | remaining: 0s    
step 00178 (29.3%) | loss: 3.722052 | lrm: 1.00 | dt: 303ms | tok/sec: 108,081 | epoch: 1 | remaining: 0s    
step 00179 (29.4%) | loss: 3.715549 | lrm: 1.00 | dt: 312ms | tok/sec: 105,123 | epoch: 1 | remaining: 0s    
step 00180 (29.6%) | loss: 3.709834 | lrm: 1.00 | dt: 302ms | tok/sec: 108,520 | epoch: 1 | remaining: 0s    
step 00181 (29.8%) | loss: 3.701137 | lrm: 1.00 | dt: 296ms | tok/sec: 110,567 | epoch: 1 | remaining: 0s    
step 00182 (29.9%) | loss: 3.705111 | lrm: 1.00 | dt: 308ms | tok/sec: 106,544 | epoch: 1 | remaining: 0s    
step 00183 (30.1%) | loss: 3.700108 | lrm: 1.00 | dt: 308ms | tok/sec: 106,223 | epoch: 1 | remaining: 0s    
step 00184 (30.3%) | loss: 3.706104 | lrm: 1.00 | dt: 312ms | tok/sec: 105,026 | epoch: 1 | remaining: 0s    
step 00185 (30.4%) | loss: 3.697363 | lrm: 1.00 | dt: 318ms | tok/sec: 102,941 | epoch: 1 | remaining: 0s    
step 00186 (30.6%) | loss: 3.690693 | lrm: 1.00 | dt: 315ms | tok/sec: 103,946 | epoch: 1 | remaining: 0s    
step 00187 (30.8%) | loss: 3.682770 | lrm: 1.00 | dt: 309ms | tok/sec: 106,070 | epoch: 1 | remaining: 0s    
step 00188 (30.9%) | loss: 3.675111 | lrm: 1.00 | dt: 306ms | tok/sec: 106,952 | epoch: 1 | remaining: 0s    
step 00189 (31.1%) | loss: 3.673577 | lrm: 1.00 | dt: 312ms | tok/sec: 105,149 | epoch: 1 | remaining: 0s    
step 00190 (31.2%) | loss: 3.666773 | lrm: 1.00 | dt: 315ms | tok/sec: 104,058 | epoch: 1 | remaining: 0s    
step 00191 (31.4%) | loss: 3.659844 | lrm: 1.00 | dt: 318ms | tok/sec: 103,048 | epoch: 1 | remaining: 0s    
step 00192 (31.6%) | loss: 3.651696 | lrm: 1.00 | dt: 327ms | tok/sec: 100,092 | epoch: 1 | remaining: 0s    
step 00193 (31.7%) | loss: 3.639612 | lrm: 1.00 | dt: 328ms | tok/sec: 99,836 | epoch: 1 | remaining: 0s    
step 00194 (31.9%) | loss: 3.641576 | lrm: 1.00 | dt: 337ms | tok/sec: 97,265 | epoch: 1 | remaining: 0s    
step 00195 (32.1%) | loss: 3.638618 | lrm: 1.00 | dt: 337ms | tok/sec: 97,092 | epoch: 1 | remaining: 0s    
step 00196 (32.2%) | loss: 3.642347 | lrm: 1.00 | dt: 330ms | tok/sec: 99,297 | epoch: 1 | remaining: 0s    
step 00197 (32.4%) | loss: 3.640937 | lrm: 1.00 | dt: 324ms | tok/sec: 101,183 | epoch: 1 | remaining: 0s    
step 00198 (32.6%) | loss: 3.631340 | lrm: 1.00 | dt: 328ms | tok/sec: 99,797 | epoch: 1 | remaining: 0s    
step 00199 (32.7%) | loss: 3.624647 | lrm: 1.00 | dt: 325ms | tok/sec: 100,800 | epoch: 1 | remaining: 0s    
