Condition: d3
Data/tokenizer loaded in 0.3s
Time budget: 300s
Gradient accumulation steps: 1
Model compiled in 0.6s

step 00000 (0.0%) | loss: 9.011121 | lrm: 1.00 | dt: 604ms | tok/sec: 54,247 | epoch: 1 | remaining: 300s    
step 00001 (0.2%) | loss: 9.023874 | lrm: 1.00 | dt: 342ms | tok/sec: 95,788 | epoch: 1 | remaining: 300s    
step 00002 (0.4%) | loss: 8.655472 | lrm: 1.00 | dt: 425ms | tok/sec: 77,036 | epoch: 1 | remaining: 299s    
step 00003 (0.6%) | loss: 8.358325 | lrm: 1.00 | dt: 706ms | tok/sec: 46,437 | epoch: 1 | remaining: 299s    
step 00004 (0.8%) | loss: 8.147607 | lrm: 1.00 | dt: 1753ms | tok/sec: 18,695 | epoch: 1 | remaining: 297s    
step 00005 (0.9%) | loss: 7.972703 | lrm: 1.00 | dt: 1625ms | tok/sec: 20,166 | epoch: 1 | remaining: 295s    
step 00006 (1.1%) | loss: 7.843101 | lrm: 1.00 | dt: 670ms | tok/sec: 48,917 | epoch: 1 | remaining: 294s    
step 00007 (1.3%) | loss: 7.735958 | lrm: 1.00 | dt: 680ms | tok/sec: 48,185 | epoch: 1 | remaining: 294s    
step 00008 (1.5%) | loss: 7.655891 | lrm: 1.00 | dt: 983ms | tok/sec: 33,332 | epoch: 1 | remaining: 293s    
step 00009 (1.7%) | loss: 7.592458 | lrm: 1.00 | dt: 1549ms | tok/sec: 21,152 | epoch: 1 | remaining: 291s    
step 00010 (1.9%) | loss: 7.523436 | lrm: 1.00 | dt: 1073ms | tok/sec: 30,532 | epoch: 1 | remaining: 290s    
step 00011 (2.1%) | loss: 7.475421 | lrm: 1.00 | dt: 966ms | tok/sec: 33,904 | epoch: 1 | remaining: 289s    
step 00012 (2.3%) | loss: 7.431745 | lrm: 1.00 | dt: 968ms | tok/sec: 33,844 | epoch: 1 | remaining: 288s    
step 00013 (2.5%) | loss: 7.399008 | lrm: 1.00 | dt: 1051ms | tok/sec: 31,189 | epoch: 1 | remaining: 287s    
step 00014 (2.6%) | loss: 7.371720 | lrm: 1.00 | dt: 1106ms | tok/sec: 29,634 | epoch: 1 | remaining: 286s    
step 00015 (2.8%) | loss: 7.345798 | lrm: 1.00 | dt: 1075ms | tok/sec: 30,473 | epoch: 1 | remaining: 285s    
