Condition: d1
Data/tokenizer loaded in 0.3s
Time budget: 300s
Gradient accumulation steps: 1
Model compiled in 0.6s

step 00000 (0.0%) | loss: 9.010780 | lrm: 1.00 | dt: 552ms | tok/sec: 59,332 | epoch: 1 | remaining: 300s    
step 00001 (0.3%) | loss: 8.989110 | lrm: 1.00 | dt: 278ms | tok/sec: 117,665 | epoch: 1 | remaining: 300s    
step 00002 (0.7%) | loss: 8.610939 | lrm: 1.00 | dt: 279ms | tok/sec: 117,366 | epoch: 1 | remaining: 299s    
step 00003 (1.0%) | loss: 8.251549 | lrm: 1.00 | dt: 275ms | tok/sec: 119,209 | epoch: 1 | remaining: 299s    
step 00004 (1.3%) | loss: 7.959607 | lrm: 1.00 | dt: 279ms | tok/sec: 117,351 | epoch: 1 | remaining: 299s    
step 00005 (1.6%) | loss: 7.712919 | lrm: 1.00 | dt: 277ms | tok/sec: 118,368 | epoch: 1 | remaining: 299s    
step 00006 (2.0%) | loss: 7.518204 | lrm: 1.00 | dt: 276ms | tok/sec: 118,811 | epoch: 1 | remaining: 298s    
step 00007 (2.3%) | loss: 7.348076 | lrm: 1.00 | dt: 313ms | tok/sec: 104,569 | epoch: 1 | remaining: 298s    
step 00008 (2.6%) | loss: 7.214361 | lrm: 1.00 | dt: 354ms | tok/sec: 92,676 | epoch: 1 | remaining: 298s    
step 00009 (3.0%) | loss: 7.105417 | lrm: 1.00 | dt: 409ms | tok/sec: 80,159 | epoch: 1 | remaining: 297s    
step 00010 (3.3%) | loss: 7.009054 | lrm: 1.00 | dt: 333ms | tok/sec: 98,361 | epoch: 1 | remaining: 297s    
step 00011 (3.6%) | loss: 6.925245 | lrm: 1.00 | dt: 364ms | tok/sec: 89,905 | epoch: 1 | remaining: 297s    
step 00012 (3.9%) | loss: 6.853634 | lrm: 1.00 | dt: 377ms | tok/sec: 86,820 | epoch: 1 | remaining: 296s    
step 00013 (4.3%) | loss: 6.791572 | lrm: 1.00 | dt: 435ms | tok/sec: 75,413 | epoch: 1 | remaining: 296s    
step 00014 (4.6%) | loss: 6.735215 | lrm: 1.00 | dt: 514ms | tok/sec: 63,754 | epoch: 1 | remaining: 295s    
step 00015 (4.9%) | loss: 6.695796 | lrm: 1.00 | dt: 487ms | tok/sec: 67,314 | epoch: 1 | remaining: 295s    
step 00016 (5.3%) | loss: 6.644351 | lrm: 1.00 | dt: 414ms | tok/sec: 79,122 | epoch: 1 | remaining: 294s    
step 00017 (5.6%) | loss: 6.636336 | lrm: 1.00 | dt: 362ms | tok/sec: 90,395 | epoch: 1 | remaining: 294s    
step 00018 (5.9%) | loss: 6.584853 | lrm: 1.00 | dt: 343ms | tok/sec: 95,660 | epoch: 1 | remaining: 294s    
step 00019 (6.2%) | loss: 6.546726 | lrm: 1.00 | dt: 318ms | tok/sec: 103,138 | epoch: 1 | remaining: 293s    
step 00020 (6.6%) | loss: 6.501740 | lrm: 1.00 | dt: 313ms | tok/sec: 104,754 | epoch: 1 | remaining: 293s    
step 00021 (6.9%) | loss: 6.468595 | lrm: 1.00 | dt: 306ms | tok/sec: 107,040 | epoch: 1 | remaining: 293s    
step 00022 (7.2%) | loss: 6.429351 | lrm: 1.00 | dt: 306ms | tok/sec: 107,141 | epoch: 1 | remaining: 292s    
step 00023 (7.6%) | loss: 6.387031 | lrm: 1.00 | dt: 303ms | tok/sec: 108,262 | epoch: 1 | remaining: 292s    
step 00024 (7.9%) | loss: 6.343438 | lrm: 1.00 | dt: 305ms | tok/sec: 107,607 | epoch: 1 | remaining: 292s    
step 00025 (8.2%) | loss: 6.312753 | lrm: 1.00 | dt: 301ms | tok/sec: 109,017 | epoch: 1 | remaining: 291s    
step 00026 (8.6%) | loss: 6.282845 | lrm: 1.00 | dt: 297ms | tok/sec: 110,160 | epoch: 1 | remaining: 291s    
step 00027 (8.9%) | loss: 6.251276 | lrm: 1.00 | dt: 304ms | tok/sec: 107,706 | epoch: 1 | remaining: 291s    
step 00028 (9.2%) | loss: 6.207988 | lrm: 1.00 | dt: 304ms | tok/sec: 107,894 | epoch: 1 | remaining: 291s    
step 00029 (9.5%) | loss: 6.164242 | lrm: 1.00 | dt: 308ms | tok/sec: 106,515 | epoch: 1 | remaining: 290s    
step 00030 (9.9%) | loss: 6.118610 | lrm: 1.00 | dt: 313ms | tok/sec: 104,692 | epoch: 1 | remaining: 290s    
step 00031 (10.2%) | loss: 6.069898 | lrm: 1.00 | dt: 322ms | tok/sec: 101,865 | epoch: 1 | remaining: 290s    
step 00032 (10.5%) | loss: 6.026435 | lrm: 1.00 | dt: 330ms | tok/sec: 99,187 | epoch: 1 | remaining: 289s    
step 00033 (10.9%) | loss: 5.983298 | lrm: 1.00 | dt: 342ms | tok/sec: 95,772 | epoch: 1 | remaining: 289s    
step 00034 (11.2%) | loss: 5.927025 | lrm: 1.00 | dt: 347ms | tok/sec: 94,441 | epoch: 1 | remaining: 289s    
step 00035 (11.5%) | loss: 5.875859 | lrm: 1.00 | dt: 353ms | tok/sec: 92,779 | epoch: 1 | remaining: 288s    
step 00036 (11.8%) | loss: 5.818856 | lrm: 1.00 | dt: 360ms | tok/sec: 91,055 | epoch: 1 | remaining: 288s    
step 00037 (12.2%) | loss: 5.771926 | lrm: 1.00 | dt: 364ms | tok/sec: 89,947 | epoch: 1 | remaining: 288s    
step 00038 (12.5%) | loss: 5.725801 | lrm: 1.00 | dt: 360ms | tok/sec: 90,933 | epoch: 1 | remaining: 287s    
step 00039 (12.8%) | loss: 5.683220 | lrm: 1.00 | dt: 356ms | tok/sec: 92,051 | epoch: 1 | remaining: 287s    
step 00040 (13.2%) | loss: 5.628644 | lrm: 1.00 | dt: 352ms | tok/sec: 93,099 | epoch: 1 | remaining: 286s    
step 00041 (13.5%) | loss: 5.590472 | lrm: 1.00 | dt: 350ms | tok/sec: 93,722 | epoch: 1 | remaining: 286s    
step 00042 (13.8%) | loss: 5.532684 | lrm: 1.00 | dt: 340ms | tok/sec: 96,239 | epoch: 1 | remaining: 286s    
step 00043 (14.1%) | loss: 5.484867 | lrm: 1.00 | dt: 336ms | tok/sec: 97,625 | epoch: 1 | remaining: 285s    
step 00044 (14.5%) | loss: 5.437705 | lrm: 1.00 | dt: 330ms | tok/sec: 99,399 | epoch: 1 | remaining: 285s    
step 00045 (14.8%) | loss: 5.407985 | lrm: 1.00 | dt: 333ms | tok/sec: 98,400 | epoch: 1 | remaining: 285s    
step 00046 (15.1%) | loss: 5.368890 | lrm: 1.00 | dt: 323ms | tok/sec: 101,406 | epoch: 1 | remaining: 284s    
step 00047 (15.5%) | loss: 5.328556 | lrm: 1.00 | dt: 321ms | tok/sec: 101,994 | epoch: 1 | remaining: 284s    
step 00048 (15.8%) | loss: 5.293055 | lrm: 1.00 | dt: 323ms | tok/sec: 101,584 | epoch: 1 | remaining: 284s    
step 00049 (16.1%) | loss: 5.267381 | lrm: 1.00 | dt: 323ms | tok/sec: 101,523 | epoch: 1 | remaining: 283s    
step 00050 (16.4%) | loss: 5.230811 | lrm: 1.00 | dt: 321ms | tok/sec: 102,010 | epoch: 1 | remaining: 283s    
step 00051 (16.8%) | loss: 5.197135 | lrm: 1.00 | dt: 324ms | tok/sec: 101,048 | epoch: 1 | remaining: 283s    
step 00052 (17.1%) | loss: 5.160278 | lrm: 1.00 | dt: 323ms | tok/sec: 101,315 | epoch: 1 | remaining: 283s    
step 00053 (17.4%) | loss: 5.130765 | lrm: 1.00 | dt: 325ms | tok/sec: 100,937 | epoch: 1 | remaining: 282s    
step 00054 (17.8%) | loss: 5.101291 | lrm: 1.00 | dt: 327ms | tok/sec: 100,284 | epoch: 1 | remaining: 282s    
step 00055 (18.1%) | loss: 5.073833 | lrm: 1.00 | dt: 331ms | tok/sec: 99,009 | epoch: 1 | remaining: 282s    
step 00056 (18.4%) | loss: 5.046887 | lrm: 1.00 | dt: 336ms | tok/sec: 97,518 | epoch: 1 | remaining: 281s    
