Condition: d1
Data/tokenizer loaded in 0.4s
Time budget: 300s
Gradient accumulation steps: 1
Model compiled in 0.9s

step 00000 (0.0%) | loss: 9.011253 | lrm: 1.00 | dt: 918ms | tok/sec: 35,678 | epoch: 1 | remaining: 300s    
step 00026 (1.3%) | loss: 5.767942 | lrm: 1.00 | dt: 983ms | tok/sec: 33,334 | epoch: 1 | remaining: 276s    
step 00027 (1.3%) | loss: 5.721712 | lrm: 1.00 | dt: 1034ms | tok/sec: 31,690 | epoch: 1 | remaining: 275s    
step 00028 (1.4%) | loss: 5.667016 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,513 | epoch: 1 | remaining: 274s    
step 00029 (1.4%) | loss: 5.618041 | lrm: 1.00 | dt: 939ms | tok/sec: 34,899 | epoch: 1 | remaining: 273s    
step 00030 (1.5%) | loss: 5.568377 | lrm: 1.00 | dt: 927ms | tok/sec: 35,336 | epoch: 1 | remaining: 273s    
step 00031 (1.5%) | loss: 5.521392 | lrm: 1.00 | dt: 992ms | tok/sec: 33,020 | epoch: 1 | remaining: 272s    
step 00032 (1.6%) | loss: 5.480666 | lrm: 1.00 | dt: 1083ms | tok/sec: 30,266 | epoch: 1 | remaining: 270s    
step 00033 (1.6%) | loss: 5.446168 | lrm: 1.00 | dt: 992ms | tok/sec: 33,036 | epoch: 1 | remaining: 269s    
step 00034 (1.7%) | loss: 5.399361 | lrm: 1.00 | dt: 933ms | tok/sec: 35,130 | epoch: 1 | remaining: 269s    
step 00035 (1.7%) | loss: 5.359751 | lrm: 1.00 | dt: 972ms | tok/sec: 33,699 | epoch: 1 | remaining: 268s    
step 00036 (1.8%) | loss: 5.315040 | lrm: 1.00 | dt: 1077ms | tok/sec: 30,417 | epoch: 1 | remaining: 266s    
step 00037 (1.8%) | loss: 5.283467 | lrm: 1.00 | dt: 1009ms | tok/sec: 32,470 | epoch: 1 | remaining: 265s    
step 00038 (1.9%) | loss: 5.251472 | lrm: 1.00 | dt: 967ms | tok/sec: 33,899 | epoch: 1 | remaining: 265s    
step 00039 (1.9%) | loss: 5.224912 | lrm: 1.00 | dt: 983ms | tok/sec: 33,340 | epoch: 1 | remaining: 264s    
step 00040 (2.0%) | loss: 5.186115 | lrm: 1.00 | dt: 1051ms | tok/sec: 31,187 | epoch: 1 | remaining: 262s    
step 00041 (2.0%) | loss: 5.164825 | lrm: 1.00 | dt: 984ms | tok/sec: 33,314 | epoch: 1 | remaining: 261s    
step 00042 (2.1%) | loss: 5.123425 | lrm: 1.00 | dt: 991ms | tok/sec: 33,075 | epoch: 1 | remaining: 261s    
step 00043 (2.1%) | loss: 5.092731 | lrm: 1.00 | dt: 1025ms | tok/sec: 31,969 | epoch: 1 | remaining: 259s    
step 00044 (2.2%) | loss: 5.062851 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,766 | epoch: 1 | remaining: 258s    
step 00045 (2.2%) | loss: 5.050805 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,771 | epoch: 1 | remaining: 257s    
step 00046 (2.3%) | loss: 5.026481 | lrm: 1.00 | dt: 984ms | tok/sec: 33,314 | epoch: 1 | remaining: 256s    
step 00047 (2.3%) | loss: 5.003719 | lrm: 1.00 | dt: 993ms | tok/sec: 33,007 | epoch: 1 | remaining: 256s    
step 00048 (2.4%) | loss: 4.983630 | lrm: 1.00 | dt: 1015ms | tok/sec: 32,276 | epoch: 1 | remaining: 254s    
step 00049 (2.4%) | loss: 4.971363 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,769 | epoch: 1 | remaining: 253s    
step 00050 (2.5%) | loss: 4.948732 | lrm: 1.00 | dt: 974ms | tok/sec: 33,637 | epoch: 1 | remaining: 253s    
step 00051 (2.5%) | loss: 4.927312 | lrm: 1.00 | dt: 1001ms | tok/sec: 32,734 | epoch: 1 | remaining: 252s    
step 00052 (2.6%) | loss: 4.903207 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,781 | epoch: 1 | remaining: 251s    
step 00053 (2.6%) | loss: 4.886898 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,495 | epoch: 1 | remaining: 250s    
step 00054 (2.7%) | loss: 4.868699 | lrm: 1.00 | dt: 1005ms | tok/sec: 32,598 | epoch: 1 | remaining: 248s    
step 00055 (2.7%) | loss: 4.852511 | lrm: 1.00 | dt: 1009ms | tok/sec: 32,465 | epoch: 1 | remaining: 247s    
step 00056 (2.8%) | loss: 4.837279 | lrm: 1.00 | dt: 960ms | tok/sec: 34,136 | epoch: 1 | remaining: 247s    
step 00057 (2.8%) | loss: 4.819031 | lrm: 1.00 | dt: 984ms | tok/sec: 33,301 | epoch: 1 | remaining: 246s    
step 00058 (2.9%) | loss: 4.812391 | lrm: 1.00 | dt: 1059ms | tok/sec: 30,936 | epoch: 1 | remaining: 244s    
step 00059 (2.9%) | loss: 4.800274 | lrm: 1.00 | dt: 1048ms | tok/sec: 31,268 | epoch: 1 | remaining: 243s    
step 00060 (3.0%) | loss: 4.779349 | lrm: 1.00 | dt: 991ms | tok/sec: 33,072 | epoch: 1 | remaining: 242s    
step 00061 (3.0%) | loss: 4.765058 | lrm: 1.00 | dt: 974ms | tok/sec: 33,628 | epoch: 1 | remaining: 241s    
step 00062 (3.1%) | loss: 4.747733 | lrm: 1.00 | dt: 1010ms | tok/sec: 32,447 | epoch: 1 | remaining: 240s    
step 00063 (3.1%) | loss: 4.741553 | lrm: 1.00 | dt: 993ms | tok/sec: 33,015 | epoch: 1 | remaining: 239s    
step 00064 (3.2%) | loss: 4.727235 | lrm: 1.00 | dt: 996ms | tok/sec: 32,893 | epoch: 1 | remaining: 238s    
step 00065 (3.2%) | loss: 4.712819 | lrm: 1.00 | dt: 1012ms | tok/sec: 32,364 | epoch: 1 | remaining: 237s    
step 00066 (3.3%) | loss: 4.701849 | lrm: 1.00 | dt: 1066ms | tok/sec: 30,739 | epoch: 1 | remaining: 236s    
step 00067 (3.3%) | loss: 4.682091 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,769 | epoch: 1 | remaining: 235s    
step 00068 (3.4%) | loss: 4.668833 | lrm: 1.00 | dt: 1001ms | tok/sec: 32,750 | epoch: 1 | remaining: 234s    
step 00069 (3.4%) | loss: 4.652865 | lrm: 1.00 | dt: 1007ms | tok/sec: 32,526 | epoch: 1 | remaining: 233s    
step 00070 (3.5%) | loss: 4.635051 | lrm: 1.00 | dt: 991ms | tok/sec: 33,056 | epoch: 1 | remaining: 232s    
step 00071 (3.5%) | loss: 4.618287 | lrm: 1.00 | dt: 976ms | tok/sec: 33,571 | epoch: 1 | remaining: 231s    
step 00072 (3.6%) | loss: 4.605764 | lrm: 1.00 | dt: 991ms | tok/sec: 33,061 | epoch: 1 | remaining: 230s    
step 00073 (3.6%) | loss: 4.592179 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,769 | epoch: 1 | remaining: 229s    
step 00074 (3.6%) | loss: 4.573816 | lrm: 1.00 | dt: 1033ms | tok/sec: 31,712 | epoch: 1 | remaining: 228s    
step 00075 (3.7%) | loss: 4.559621 | lrm: 1.00 | dt: 983ms | tok/sec: 33,326 | epoch: 1 | remaining: 227s    
step 00076 (3.7%) | loss: 4.550766 | lrm: 1.00 | dt: 1005ms | tok/sec: 32,604 | epoch: 1 | remaining: 226s    
step 00077 (3.8%) | loss: 4.535028 | lrm: 1.00 | dt: 1062ms | tok/sec: 30,864 | epoch: 1 | remaining: 225s    
step 00078 (3.8%) | loss: 4.525434 | lrm: 1.00 | dt: 993ms | tok/sec: 32,999 | epoch: 1 | remaining: 224s    
step 00079 (3.9%) | loss: 4.519447 | lrm: 1.00 | dt: 1007ms | tok/sec: 32,544 | epoch: 1 | remaining: 223s    
step 00080 (3.9%) | loss: 4.504996 | lrm: 1.00 | dt: 965ms | tok/sec: 33,953 | epoch: 1 | remaining: 222s    
step 00081 (4.0%) | loss: 4.493291 | lrm: 1.00 | dt: 960ms | tok/sec: 34,138 | epoch: 1 | remaining: 221s    
step 00082 (4.0%) | loss: 4.482393 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,497 | epoch: 1 | remaining: 220s    
step 00083 (4.1%) | loss: 4.467513 | lrm: 1.00 | dt: 1066ms | tok/sec: 30,747 | epoch: 1 | remaining: 219s    
step 00084 (4.1%) | loss: 4.451558 | lrm: 1.00 | dt: 982ms | tok/sec: 33,369 | epoch: 1 | remaining: 218s    
step 00085 (4.2%) | loss: 4.435344 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,779 | epoch: 1 | remaining: 217s    
step 00086 (4.2%) | loss: 4.413912 | lrm: 1.00 | dt: 978ms | tok/sec: 33,514 | epoch: 1 | remaining: 216s    
step 00087 (4.3%) | loss: 4.411489 | lrm: 1.00 | dt: 1125ms | tok/sec: 29,134 | epoch: 1 | remaining: 215s    
step 00088 (4.3%) | loss: 4.397313 | lrm: 1.00 | dt: 976ms | tok/sec: 33,587 | epoch: 1 | remaining: 214s    
step 00089 (4.4%) | loss: 4.397108 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,518 | epoch: 1 | remaining: 213s    
step 00090 (4.4%) | loss: 4.392208 | lrm: 1.00 | dt: 1032ms | tok/sec: 31,767 | epoch: 1 | remaining: 212s    
step 00091 (4.5%) | loss: 4.384272 | lrm: 1.00 | dt: 994ms | tok/sec: 32,960 | epoch: 1 | remaining: 211s    
step 00092 (4.5%) | loss: 4.392447 | lrm: 1.00 | dt: 1032ms | tok/sec: 31,736 | epoch: 1 | remaining: 210s    
step 00093 (4.6%) | loss: 4.378204 | lrm: 1.00 | dt: 992ms | tok/sec: 33,044 | epoch: 1 | remaining: 209s    
step 00094 (4.6%) | loss: 4.373509 | lrm: 1.00 | dt: 1050ms | tok/sec: 31,210 | epoch: 1 | remaining: 208s    
step 00095 (4.7%) | loss: 4.359701 | lrm: 1.00 | dt: 1023ms | tok/sec: 32,044 | epoch: 1 | remaining: 207s    
step 00096 (4.7%) | loss: 4.347542 | lrm: 1.00 | dt: 1019ms | tok/sec: 32,150 | epoch: 1 | remaining: 206s    
step 00097 (4.8%) | loss: 4.329596 | lrm: 1.00 | dt: 983ms | tok/sec: 33,319 | epoch: 1 | remaining: 205s    
step 00098 (4.8%) | loss: 4.317366 | lrm: 1.00 | dt: 1049ms | tok/sec: 31,226 | epoch: 1 | remaining: 204s    
step 00099 (4.9%) | loss: 4.304288 | lrm: 1.00 | dt: 1017ms | tok/sec: 32,224 | epoch: 1 | remaining: 203s    
step 00100 (4.9%) | loss: 4.290909 | lrm: 1.00 | dt: 1009ms | tok/sec: 32,490 | epoch: 1 | remaining: 202s    
step 00101 (5.0%) | loss: 4.278132 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,769 | epoch: 1 | remaining: 201s    
step 00102 (5.0%) | loss: 4.272459 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,520 | epoch: 1 | remaining: 200s    
step 00103 (5.1%) | loss: 4.259220 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,754 | epoch: 1 | remaining: 199s    
step 00104 (5.1%) | loss: 4.244887 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,771 | epoch: 1 | remaining: 198s    
step 00105 (5.2%) | loss: 4.234242 | lrm: 1.00 | dt: 1033ms | tok/sec: 31,706 | epoch: 1 | remaining: 197s    
step 00106 (5.2%) | loss: 4.229369 | lrm: 1.00 | dt: 1025ms | tok/sec: 31,972 | epoch: 1 | remaining: 196s    
step 00107 (5.3%) | loss: 4.224695 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,499 | epoch: 1 | remaining: 195s    
step 00108 (5.3%) | loss: 4.213279 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,501 | epoch: 1 | remaining: 194s    
step 00109 (5.4%) | loss: 4.207182 | lrm: 1.00 | dt: 974ms | tok/sec: 33,627 | epoch: 1 | remaining: 193s    
step 00110 (5.4%) | loss: 4.194683 | lrm: 1.00 | dt: 1001ms | tok/sec: 32,738 | epoch: 1 | remaining: 192s    
step 00111 (5.5%) | loss: 4.184931 | lrm: 1.00 | dt: 1039ms | tok/sec: 31,540 | epoch: 1 | remaining: 191s    
step 00112 (5.5%) | loss: 4.185898 | lrm: 1.00 | dt: 1052ms | tok/sec: 31,150 | epoch: 1 | remaining: 190s    
step 00113 (5.6%) | loss: 4.166415 | lrm: 1.00 | dt: 1009ms | tok/sec: 32,473 | epoch: 1 | remaining: 189s    
step 00114 (5.6%) | loss: 4.149797 | lrm: 1.00 | dt: 1007ms | tok/sec: 32,541 | epoch: 1 | remaining: 188s    
step 00115 (5.7%) | loss: 4.138457 | lrm: 1.00 | dt: 997ms | tok/sec: 32,876 | epoch: 1 | remaining: 187s    
step 00116 (5.7%) | loss: 4.123319 | lrm: 1.00 | dt: 1004ms | tok/sec: 32,631 | epoch: 1 | remaining: 186s    
step 00117 (5.8%) | loss: 4.117411 | lrm: 1.00 | dt: 1076ms | tok/sec: 30,455 | epoch: 1 | remaining: 185s    
step 00118 (5.8%) | loss: 4.118556 | lrm: 1.00 | dt: 1031ms | tok/sec: 31,768 | epoch: 1 | remaining: 184s    
step 00119 (5.9%) | loss: 4.106186 | lrm: 1.00 | dt: 1001ms | tok/sec: 32,742 | epoch: 1 | remaining: 183s    
step 00120 (5.9%) | loss: 4.093930 | lrm: 1.00 | dt: 975ms | tok/sec: 33,601 | epoch: 1 | remaining: 182s    
step 00121 (6.0%) | loss: 4.084553 | lrm: 1.00 | dt: 1026ms | tok/sec: 31,946 | epoch: 1 | remaining: 181s    
step 00122 (6.0%) | loss: 4.072988 | lrm: 1.00 | dt: 1149ms | tok/sec: 28,517 | epoch: 1 | remaining: 180s    
step 00123 (6.1%) | loss: 4.065189 | lrm: 1.00 | dt: 993ms | tok/sec: 33,010 | epoch: 1 | remaining: 179s    
step 00124 (6.1%) | loss: 4.056624 | lrm: 1.00 | dt: 964ms | tok/sec: 33,974 | epoch: 1 | remaining: 178s    
step 00125 (6.2%) | loss: 4.050819 | lrm: 1.00 | dt: 990ms | tok/sec: 33,087 | epoch: 1 | remaining: 177s    
step 00126 (6.2%) | loss: 4.055199 | lrm: 1.00 | dt: 1125ms | tok/sec: 29,126 | epoch: 1 | remaining: 176s    
step 00127 (6.3%) | loss: 4.034983 | lrm: 1.00 | dt: 994ms | tok/sec: 32,971 | epoch: 1 | remaining: 175s    
step 00128 (6.3%) | loss: 4.030323 | lrm: 1.00 | dt: 1004ms | tok/sec: 32,634 | epoch: 1 | remaining: 174s    
step 00129 (6.4%) | loss: 4.023322 | lrm: 1.00 | dt: 1012ms | tok/sec: 32,372 | epoch: 1 | remaining: 173s    
step 00130 (6.4%) | loss: 4.016036 | lrm: 1.00 | dt: 1009ms | tok/sec: 32,484 | epoch: 1 | remaining: 172s    
step 00131 (6.5%) | loss: 4.001466 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,492 | epoch: 1 | remaining: 171s    
step 00132 (6.5%) | loss: 3.990388 | lrm: 1.00 | dt: 1018ms | tok/sec: 32,199 | epoch: 1 | remaining: 170s    
step 00133 (6.6%) | loss: 3.979442 | lrm: 1.00 | dt: 1065ms | tok/sec: 30,754 | epoch: 1 | remaining: 168s    
step 00134 (6.6%) | loss: 3.974213 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,767 | epoch: 1 | remaining: 167s    
step 00135 (6.7%) | loss: 3.966269 | lrm: 1.00 | dt: 1033ms | tok/sec: 31,715 | epoch: 1 | remaining: 166s    
step 00136 (6.7%) | loss: 3.953099 | lrm: 1.00 | dt: 1042ms | tok/sec: 31,443 | epoch: 1 | remaining: 165s    
step 00137 (6.8%) | loss: 3.945510 | lrm: 1.00 | dt: 1016ms | tok/sec: 32,245 | epoch: 1 | remaining: 164s    
step 00138 (6.8%) | loss: 3.939462 | lrm: 1.00 | dt: 1024ms | tok/sec: 32,010 | epoch: 1 | remaining: 163s    
step 00139 (6.9%) | loss: 3.940398 | lrm: 1.00 | dt: 1050ms | tok/sec: 31,218 | epoch: 1 | remaining: 162s    
step 00140 (6.9%) | loss: 3.934457 | lrm: 1.00 | dt: 1027ms | tok/sec: 31,917 | epoch: 1 | remaining: 161s    
step 00141 (7.0%) | loss: 3.931238 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,506 | epoch: 1 | remaining: 160s    
step 00142 (7.0%) | loss: 3.928914 | lrm: 1.00 | dt: 1042ms | tok/sec: 31,456 | epoch: 1 | remaining: 159s    
step 00143 (7.1%) | loss: 3.914722 | lrm: 1.00 | dt: 1040ms | tok/sec: 31,520 | epoch: 1 | remaining: 158s    
step 00144 (7.1%) | loss: 3.901775 | lrm: 1.00 | dt: 1027ms | tok/sec: 31,900 | epoch: 1 | remaining: 157s    
step 00145 (7.1%) | loss: 3.894662 | lrm: 1.00 | dt: 1038ms | tok/sec: 31,582 | epoch: 1 | remaining: 156s    
step 00146 (7.2%) | loss: 3.887472 | lrm: 1.00 | dt: 1045ms | tok/sec: 31,345 | epoch: 1 | remaining: 155s    
step 00147 (7.2%) | loss: 3.883591 | lrm: 1.00 | dt: 1048ms | tok/sec: 31,258 | epoch: 1 | remaining: 154s    
step 00148 (7.3%) | loss: 3.887293 | lrm: 1.00 | dt: 1002ms | tok/sec: 32,688 | epoch: 1 | remaining: 153s    
step 00149 (7.3%) | loss: 3.877571 | lrm: 1.00 | dt: 1024ms | tok/sec: 31,996 | epoch: 1 | remaining: 152s    
step 00150 (7.4%) | loss: 3.872009 | lrm: 1.00 | dt: 1073ms | tok/sec: 30,546 | epoch: 1 | remaining: 151s    
step 00151 (7.4%) | loss: 3.867702 | lrm: 1.00 | dt: 1034ms | tok/sec: 31,701 | epoch: 1 | remaining: 150s    
step 00152 (7.5%) | loss: 3.866860 | lrm: 1.00 | dt: 1020ms | tok/sec: 32,127 | epoch: 1 | remaining: 149s    
step 00153 (7.5%) | loss: 3.868535 | lrm: 1.00 | dt: 1033ms | tok/sec: 31,718 | epoch: 1 | remaining: 148s    
step 00154 (7.6%) | loss: 3.858599 | lrm: 1.00 | dt: 1057ms | tok/sec: 31,013 | epoch: 1 | remaining: 147s    
step 00155 (7.6%) | loss: 3.845971 | lrm: 1.00 | dt: 1089ms | tok/sec: 30,102 | epoch: 1 | remaining: 146s    
step 00156 (7.7%) | loss: 3.834537 | lrm: 1.00 | dt: 995ms | tok/sec: 32,939 | epoch: 1 | remaining: 145s    
step 00157 (7.7%) | loss: 3.824470 | lrm: 1.00 | dt: 1009ms | tok/sec: 32,490 | epoch: 1 | remaining: 144s    
step 00158 (7.8%) | loss: 3.825771 | lrm: 1.00 | dt: 1101ms | tok/sec: 29,753 | epoch: 1 | remaining: 143s    
step 00159 (7.8%) | loss: 3.825241 | lrm: 1.00 | dt: 1032ms | tok/sec: 31,754 | epoch: 1 | remaining: 142s    
step 00160 (7.9%) | loss: 3.829902 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,498 | epoch: 1 | remaining: 141s    
step 00161 (7.9%) | loss: 3.828792 | lrm: 1.00 | dt: 1042ms | tok/sec: 31,449 | epoch: 1 | remaining: 140s    
step 00162 (8.0%) | loss: 3.827776 | lrm: 1.00 | dt: 1033ms | tok/sec: 31,730 | epoch: 1 | remaining: 138s    
step 00163 (8.0%) | loss: 3.815071 | lrm: 1.00 | dt: 1025ms | tok/sec: 31,960 | epoch: 1 | remaining: 137s    
step 00164 (8.1%) | loss: 3.804998 | lrm: 1.00 | dt: 1050ms | tok/sec: 31,208 | epoch: 1 | remaining: 136s    
step 00165 (8.1%) | loss: 3.797416 | lrm: 1.00 | dt: 1016ms | tok/sec: 32,241 | epoch: 1 | remaining: 135s    
step 00166 (8.2%) | loss: 3.787140 | lrm: 1.00 | dt: 1034ms | tok/sec: 31,703 | epoch: 1 | remaining: 134s    
step 00167 (8.2%) | loss: 3.786163 | lrm: 1.00 | dt: 1042ms | tok/sec: 31,459 | epoch: 1 | remaining: 133s    
step 00168 (8.3%) | loss: 3.784777 | lrm: 1.00 | dt: 1038ms | tok/sec: 31,558 | epoch: 1 | remaining: 132s    
step 00169 (8.3%) | loss: 3.775713 | lrm: 1.00 | dt: 1062ms | tok/sec: 30,867 | epoch: 1 | remaining: 131s    
step 00170 (8.4%) | loss: 3.763983 | lrm: 1.00 | dt: 1051ms | tok/sec: 31,191 | epoch: 1 | remaining: 130s    
step 00171 (8.4%) | loss: 3.770392 | lrm: 1.00 | dt: 1049ms | tok/sec: 31,225 | epoch: 1 | remaining: 129s    
step 00172 (8.5%) | loss: 3.763134 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,771 | epoch: 1 | remaining: 128s    
step 00173 (8.5%) | loss: 3.758205 | lrm: 1.00 | dt: 1041ms | tok/sec: 31,463 | epoch: 1 | remaining: 127s    
step 00174 (8.6%) | loss: 3.752991 | lrm: 1.00 | dt: 1109ms | tok/sec: 29,550 | epoch: 1 | remaining: 126s    
step 00175 (8.6%) | loss: 3.746970 | lrm: 1.00 | dt: 1038ms | tok/sec: 31,562 | epoch: 1 | remaining: 125s    
step 00176 (8.7%) | loss: 3.745615 | lrm: 1.00 | dt: 1029ms | tok/sec: 31,854 | epoch: 1 | remaining: 124s    
step 00177 (8.7%) | loss: 3.750069 | lrm: 1.00 | dt: 1058ms | tok/sec: 30,983 | epoch: 1 | remaining: 123s    
step 00178 (8.8%) | loss: 3.745695 | lrm: 1.00 | dt: 1024ms | tok/sec: 31,995 | epoch: 1 | remaining: 122s    
step 00179 (8.8%) | loss: 3.739488 | lrm: 1.00 | dt: 1059ms | tok/sec: 30,930 | epoch: 1 | remaining: 121s    
step 00180 (8.9%) | loss: 3.732602 | lrm: 1.00 | dt: 1050ms | tok/sec: 31,218 | epoch: 1 | remaining: 120s    
step 00181 (8.9%) | loss: 3.724198 | lrm: 1.00 | dt: 1034ms | tok/sec: 31,692 | epoch: 1 | remaining: 119s    
step 00182 (9.0%) | loss: 3.727449 | lrm: 1.00 | dt: 1040ms | tok/sec: 31,494 | epoch: 1 | remaining: 118s    
step 00183 (9.0%) | loss: 3.722797 | lrm: 1.00 | dt: 1084ms | tok/sec: 30,237 | epoch: 1 | remaining: 117s    
step 00184 (9.1%) | loss: 3.728429 | lrm: 1.00 | dt: 1067ms | tok/sec: 30,717 | epoch: 1 | remaining: 115s    
step 00185 (9.1%) | loss: 3.719265 | lrm: 1.00 | dt: 1066ms | tok/sec: 30,729 | epoch: 1 | remaining: 114s    
step 00186 (9.2%) | loss: 3.713643 | lrm: 1.00 | dt: 1051ms | tok/sec: 31,187 | epoch: 1 | remaining: 113s    
step 00187 (9.2%) | loss: 3.705046 | lrm: 1.00 | dt: 1088ms | tok/sec: 30,118 | epoch: 1 | remaining: 112s    
step 00188 (9.3%) | loss: 3.696732 | lrm: 1.00 | dt: 1083ms | tok/sec: 30,245 | epoch: 1 | remaining: 111s    
step 00189 (9.3%) | loss: 3.696710 | lrm: 1.00 | dt: 1062ms | tok/sec: 30,869 | epoch: 1 | remaining: 110s    
step 00190 (9.4%) | loss: 3.690470 | lrm: 1.00 | dt: 1058ms | tok/sec: 30,969 | epoch: 1 | remaining: 109s    
step 00191 (9.4%) | loss: 3.684240 | lrm: 1.00 | dt: 1064ms | tok/sec: 30,796 | epoch: 1 | remaining: 108s    
step 00192 (9.5%) | loss: 3.676224 | lrm: 1.00 | dt: 1045ms | tok/sec: 31,370 | epoch: 1 | remaining: 107s    
step 00193 (9.5%) | loss: 3.665278 | lrm: 1.00 | dt: 1064ms | tok/sec: 30,810 | epoch: 1 | remaining: 106s    
step 00194 (9.6%) | loss: 3.666950 | lrm: 1.00 | dt: 1053ms | tok/sec: 31,121 | epoch: 1 | remaining: 105s    
step 00195 (9.6%) | loss: 3.663607 | lrm: 1.00 | dt: 1058ms | tok/sec: 30,981 | epoch: 1 | remaining: 104s    
step 00196 (9.7%) | loss: 3.668104 | lrm: 1.00 | dt: 1051ms | tok/sec: 31,186 | epoch: 1 | remaining: 103s    
step 00197 (9.7%) | loss: 3.665879 | lrm: 1.00 | dt: 1050ms | tok/sec: 31,193 | epoch: 1 | remaining: 102s    
