Condition: d1
Data/tokenizer loaded in 0.4s
Time budget: 300s
Gradient accumulation steps: 1
Model compiled in 0.6s

step 00000 (0.0%) | loss: 9.010780 | lrm: 1.00 | dt: 641ms | tok/sec: 51,084 | epoch: 1 | remaining: 300s    
step 00001 (0.1%) | loss: 8.989100 | lrm: 1.00 | dt: 1212ms | tok/sec: 27,036 | epoch: 1 | remaining: 299s    
step 00002 (0.2%) | loss: 8.610944 | lrm: 1.00 | dt: 1089ms | tok/sec: 30,097 | epoch: 1 | remaining: 298s    
step 00003 (0.3%) | loss: 8.251438 | lrm: 1.00 | dt: 760ms | tok/sec: 43,127 | epoch: 1 | remaining: 297s    
step 00004 (0.4%) | loss: 7.959291 | lrm: 1.00 | dt: 574ms | tok/sec: 57,109 | epoch: 1 | remaining: 296s    
step 00005 (0.5%) | loss: 7.712076 | lrm: 1.00 | dt: 938ms | tok/sec: 34,940 | epoch: 1 | remaining: 295s    
step 00006 (0.6%) | loss: 7.509828 | lrm: 1.00 | dt: 975ms | tok/sec: 33,599 | epoch: 1 | remaining: 294s    
step 00007 (0.7%) | loss: 7.343232 | lrm: 1.00 | dt: 1072ms | tok/sec: 30,566 | epoch: 1 | remaining: 293s    
step 00008 (0.8%) | loss: 7.264871 | lrm: 1.00 | dt: 616ms | tok/sec: 53,196 | epoch: 1 | remaining: 293s    
step 00009 (0.9%) | loss: 7.175191 | lrm: 1.00 | dt: 573ms | tok/sec: 57,169 | epoch: 1 | remaining: 292s    
step 00010 (1.0%) | loss: 7.093827 | lrm: 1.00 | dt: 669ms | tok/sec: 49,013 | epoch: 1 | remaining: 292s    
step 00011 (1.1%) | loss: 7.011051 | lrm: 1.00 | dt: 847ms | tok/sec: 38,671 | epoch: 1 | remaining: 291s    
step 00012 (1.2%) | loss: 6.938951 | lrm: 1.00 | dt: 881ms | tok/sec: 37,200 | epoch: 1 | remaining: 290s    
step 00013 (1.3%) | loss: 6.876252 | lrm: 1.00 | dt: 785ms | tok/sec: 41,731 | epoch: 1 | remaining: 289s    
step 00014 (1.4%) | loss: 6.816791 | lrm: 1.00 | dt: 711ms | tok/sec: 46,100 | epoch: 1 | remaining: 288s    
step 00015 (1.5%) | loss: 6.755788 | lrm: 1.00 | dt: 734ms | tok/sec: 44,646 | epoch: 1 | remaining: 288s    
step 00016 (1.6%) | loss: 6.708427 | lrm: 1.00 | dt: 743ms | tok/sec: 44,101 | epoch: 1 | remaining: 287s    
step 00017 (1.7%) | loss: 6.668211 | lrm: 1.00 | dt: 803ms | tok/sec: 40,831 | epoch: 1 | remaining: 286s    
step 00018 (1.8%) | loss: 6.617821 | lrm: 1.00 | dt: 794ms | tok/sec: 41,287 | epoch: 1 | remaining: 285s    
