Condition: d1
Data/tokenizer loaded in 0.3s
Time budget: 300s
Gradient accumulation steps: 1
Model compiled in 0.6s

step 00000 (0.0%) | loss: 9.011134 | lrm: 1.00 | dt: 559ms | tok/sec: 58,611 | epoch: 1 | remaining: 300s    
step 00014 (4.6%) | loss: 6.698723 | lrm: 1.00 | dt: 318ms | tok/sec: 103,187 | epoch: 1 | remaining: 296s    
step 00015 (4.9%) | loss: 6.603577 | lrm: 1.00 | dt: 338ms | tok/sec: 96,974 | epoch: 1 | remaining: 296s    
step 00016 (5.3%) | loss: 6.508852 | lrm: 1.00 | dt: 363ms | tok/sec: 90,311 | epoch: 1 | remaining: 295s    
step 00017 (5.6%) | loss: 6.432868 | lrm: 1.00 | dt: 385ms | tok/sec: 85,016 | epoch: 1 | remaining: 295s    
step 00018 (5.9%) | loss: 6.344794 | lrm: 1.00 | dt: 392ms | tok/sec: 83,513 | epoch: 1 | remaining: 295s    
step 00019 (6.2%) | loss: 6.268990 | lrm: 1.00 | dt: 368ms | tok/sec: 89,011 | epoch: 1 | remaining: 294s    
step 00020 (6.6%) | loss: 6.188076 | lrm: 1.00 | dt: 354ms | tok/sec: 92,514 | epoch: 1 | remaining: 294s    
step 00021 (6.9%) | loss: 6.124030 | lrm: 1.00 | dt: 339ms | tok/sec: 96,681 | epoch: 1 | remaining: 293s    
step 00022 (7.2%) | loss: 6.059489 | lrm: 1.00 | dt: 340ms | tok/sec: 96,365 | epoch: 1 | remaining: 293s    
step 00023 (7.6%) | loss: 5.994615 | lrm: 1.00 | dt: 314ms | tok/sec: 104,410 | epoch: 1 | remaining: 293s    
step 00024 (7.9%) | loss: 5.931407 | lrm: 1.00 | dt: 305ms | tok/sec: 107,349 | epoch: 1 | remaining: 292s    
step 00025 (8.2%) | loss: 5.872273 | lrm: 1.00 | dt: 301ms | tok/sec: 108,845 | epoch: 1 | remaining: 292s    
step 00026 (8.6%) | loss: 5.821804 | lrm: 1.00 | dt: 289ms | tok/sec: 113,273 | epoch: 1 | remaining: 292s    
step 00027 (8.9%) | loss: 5.773779 | lrm: 1.00 | dt: 297ms | tok/sec: 110,310 | epoch: 1 | remaining: 292s    
step 00028 (9.2%) | loss: 5.716434 | lrm: 1.00 | dt: 295ms | tok/sec: 111,101 | epoch: 1 | remaining: 291s    
step 00029 (9.5%) | loss: 5.665436 | lrm: 1.00 | dt: 295ms | tok/sec: 111,102 | epoch: 1 | remaining: 291s    
step 00030 (9.9%) | loss: 5.615223 | lrm: 1.00 | dt: 290ms | tok/sec: 113,128 | epoch: 1 | remaining: 291s    
step 00031 (10.2%) | loss: 5.566648 | lrm: 1.00 | dt: 291ms | tok/sec: 112,555 | epoch: 1 | remaining: 290s    
step 00032 (10.5%) | loss: 5.524768 | lrm: 1.00 | dt: 294ms | tok/sec: 111,478 | epoch: 1 | remaining: 290s    
step 00033 (10.9%) | loss: 5.488981 | lrm: 1.00 | dt: 290ms | tok/sec: 113,118 | epoch: 1 | remaining: 290s    
step 00034 (11.2%) | loss: 5.441182 | lrm: 1.00 | dt: 292ms | tok/sec: 112,408 | epoch: 1 | remaining: 290s    
step 00035 (11.5%) | loss: 5.398755 | lrm: 1.00 | dt: 295ms | tok/sec: 111,220 | epoch: 1 | remaining: 289s    
step 00036 (11.8%) | loss: 5.351984 | lrm: 1.00 | dt: 294ms | tok/sec: 111,288 | epoch: 1 | remaining: 289s    
step 00037 (12.2%) | loss: 5.317103 | lrm: 1.00 | dt: 299ms | tok/sec: 109,418 | epoch: 1 | remaining: 289s    
step 00038 (12.5%) | loss: 5.282723 | lrm: 1.00 | dt: 301ms | tok/sec: 109,042 | epoch: 1 | remaining: 288s    
step 00039 (12.8%) | loss: 5.252608 | lrm: 1.00 | dt: 303ms | tok/sec: 108,277 | epoch: 1 | remaining: 288s    
step 00040 (13.2%) | loss: 5.211695 | lrm: 1.00 | dt: 304ms | tok/sec: 107,665 | epoch: 1 | remaining: 288s    
step 00041 (13.5%) | loss: 5.187831 | lrm: 1.00 | dt: 306ms | tok/sec: 107,016 | epoch: 1 | remaining: 287s    
step 00042 (13.8%) | loss: 5.144565 | lrm: 1.00 | dt: 309ms | tok/sec: 105,896 | epoch: 1 | remaining: 287s    
step 00043 (14.1%) | loss: 5.110770 | lrm: 1.00 | dt: 314ms | tok/sec: 104,328 | epoch: 1 | remaining: 287s    
step 00044 (14.5%) | loss: 5.078911 | lrm: 1.00 | dt: 320ms | tok/sec: 102,462 | epoch: 1 | remaining: 287s    
step 00045 (14.8%) | loss: 5.064004 | lrm: 1.00 | dt: 323ms | tok/sec: 101,409 | epoch: 1 | remaining: 286s    
step 00046 (15.1%) | loss: 5.038803 | lrm: 1.00 | dt: 327ms | tok/sec: 100,233 | epoch: 1 | remaining: 286s    
step 00047 (15.5%) | loss: 5.011887 | lrm: 1.00 | dt: 333ms | tok/sec: 98,485 | epoch: 1 | remaining: 286s    
step 00048 (15.8%) | loss: 4.990375 | lrm: 1.00 | dt: 330ms | tok/sec: 99,200 | epoch: 1 | remaining: 285s    
step 00049 (16.1%) | loss: 4.976458 | lrm: 1.00 | dt: 326ms | tok/sec: 100,544 | epoch: 1 | remaining: 285s    
step 00050 (16.4%) | loss: 4.951221 | lrm: 1.00 | dt: 324ms | tok/sec: 101,127 | epoch: 1 | remaining: 285s    
step 00051 (16.8%) | loss: 4.929866 | lrm: 1.00 | dt: 322ms | tok/sec: 101,855 | epoch: 1 | remaining: 284s    
step 00052 (17.1%) | loss: 4.906586 | lrm: 1.00 | dt: 317ms | tok/sec: 103,266 | epoch: 1 | remaining: 284s    
step 00053 (17.4%) | loss: 4.888024 | lrm: 1.00 | dt: 314ms | tok/sec: 104,236 | epoch: 1 | remaining: 284s    
step 00054 (17.8%) | loss: 4.870150 | lrm: 1.00 | dt: 312ms | tok/sec: 105,152 | epoch: 1 | remaining: 283s    
step 00055 (18.1%) | loss: 4.853593 | lrm: 1.00 | dt: 308ms | tok/sec: 106,325 | epoch: 1 | remaining: 283s    
step 00056 (18.4%) | loss: 4.837436 | lrm: 1.00 | dt: 306ms | tok/sec: 106,914 | epoch: 1 | remaining: 283s    
step 00057 (18.8%) | loss: 4.818550 | lrm: 1.00 | dt: 304ms | tok/sec: 107,658 | epoch: 1 | remaining: 282s    
step 00058 (19.1%) | loss: 4.811201 | lrm: 1.00 | dt: 307ms | tok/sec: 106,665 | epoch: 1 | remaining: 282s    
step 00059 (19.4%) | loss: 4.798025 | lrm: 1.00 | dt: 310ms | tok/sec: 105,598 | epoch: 1 | remaining: 282s    
step 00060 (19.7%) | loss: 4.777274 | lrm: 1.00 | dt: 308ms | tok/sec: 106,438 | epoch: 1 | remaining: 281s    
step 00061 (20.1%) | loss: 4.761055 | lrm: 1.00 | dt: 304ms | tok/sec: 107,925 | epoch: 1 | remaining: 281s    
step 00062 (20.4%) | loss: 4.743527 | lrm: 1.00 | dt: 303ms | tok/sec: 108,096 | epoch: 1 | remaining: 281s    
step 00063 (20.7%) | loss: 4.737125 | lrm: 1.00 | dt: 302ms | tok/sec: 108,540 | epoch: 1 | remaining: 281s    
step 00064 (21.1%) | loss: 4.722597 | lrm: 1.00 | dt: 305ms | tok/sec: 107,498 | epoch: 1 | remaining: 280s    
step 00065 (21.4%) | loss: 4.707749 | lrm: 1.00 | dt: 307ms | tok/sec: 106,710 | epoch: 1 | remaining: 280s    
step 00066 (21.7%) | loss: 4.697389 | lrm: 1.00 | dt: 309ms | tok/sec: 105,950 | epoch: 1 | remaining: 280s    
step 00067 (22.0%) | loss: 4.679052 | lrm: 1.00 | dt: 308ms | tok/sec: 106,375 | epoch: 1 | remaining: 279s    
step 00068 (22.4%) | loss: 4.666545 | lrm: 1.00 | dt: 306ms | tok/sec: 106,952 | epoch: 1 | remaining: 279s    
step 00069 (22.7%) | loss: 4.651470 | lrm: 1.00 | dt: 308ms | tok/sec: 106,466 | epoch: 1 | remaining: 279s    
step 00070 (23.0%) | loss: 4.634367 | lrm: 1.00 | dt: 5427ms | tok/sec: 6,038 | epoch: 1 | remaining: 273s    
step 00071 (23.4%) | loss: 4.618724 | lrm: 1.00 | dt: 305ms | tok/sec: 107,328 | epoch: 1 | remaining: 273s    
step 00072 (23.7%) | loss: 4.607846 | lrm: 1.00 | dt: 295ms | tok/sec: 110,974 | epoch: 1 | remaining: 273s    
step 00073 (24.0%) | loss: 4.595040 | lrm: 1.00 | dt: 299ms | tok/sec: 109,557 | epoch: 1 | remaining: 272s    
step 00074 (24.3%) | loss: 4.577779 | lrm: 1.00 | dt: 303ms | tok/sec: 108,242 | epoch: 1 | remaining: 272s    
step 00075 (24.7%) | loss: 4.565109 | lrm: 1.00 | dt: 295ms | tok/sec: 110,982 | epoch: 1 | remaining: 272s    
step 00076 (25.0%) | loss: 4.557422 | lrm: 1.00 | dt: 294ms | tok/sec: 111,473 | epoch: 1 | remaining: 271s    
step 00077 (25.3%) | loss: 4.542058 | lrm: 1.00 | dt: 292ms | tok/sec: 112,240 | epoch: 1 | remaining: 271s    
step 00078 (25.7%) | loss: 4.532617 | lrm: 1.00 | dt: 302ms | tok/sec: 108,611 | epoch: 1 | remaining: 271s    
step 00079 (26.0%) | loss: 4.527309 | lrm: 1.00 | dt: 301ms | tok/sec: 108,851 | epoch: 1 | remaining: 271s    
step 00080 (26.3%) | loss: 4.513366 | lrm: 1.00 | dt: 300ms | tok/sec: 109,292 | epoch: 1 | remaining: 270s    
step 00081 (26.6%) | loss: 4.503580 | lrm: 1.00 | dt: 301ms | tok/sec: 108,860 | epoch: 1 | remaining: 270s    
step 00082 (27.0%) | loss: 4.494115 | lrm: 1.00 | dt: 300ms | tok/sec: 109,168 | epoch: 1 | remaining: 270s    
step 00083 (27.3%) | loss: 4.479936 | lrm: 1.00 | dt: 293ms | tok/sec: 112,013 | epoch: 1 | remaining: 269s    
step 00084 (27.6%) | loss: 4.465664 | lrm: 1.00 | dt: 279ms | tok/sec: 117,599 | epoch: 1 | remaining: 269s    
step 00085 (28.0%) | loss: 4.450175 | lrm: 1.00 | dt: 282ms | tok/sec: 116,244 | epoch: 1 | remaining: 269s    
step 00086 (28.3%) | loss: 4.428599 | lrm: 1.00 | dt: 286ms | tok/sec: 114,578 | epoch: 1 | remaining: 269s    
step 00087 (28.6%) | loss: 4.427137 | lrm: 1.00 | dt: 287ms | tok/sec: 113,992 | epoch: 1 | remaining: 268s    
step 00088 (28.9%) | loss: 4.414886 | lrm: 1.00 | dt: 298ms | tok/sec: 109,899 | epoch: 1 | remaining: 268s    
step 00089 (29.3%) | loss: 4.415718 | lrm: 1.00 | dt: 1043ms | tok/sec: 31,407 | epoch: 1 | remaining: 267s    
step 00090 (29.6%) | loss: 4.410835 | lrm: 1.00 | dt: 368ms | tok/sec: 89,141 | epoch: 1 | remaining: 267s    
step 00091 (29.9%) | loss: 4.403534 | lrm: 1.00 | dt: 522ms | tok/sec: 62,812 | epoch: 1 | remaining: 266s    
step 00092 (30.3%) | loss: 4.411812 | lrm: 1.00 | dt: 434ms | tok/sec: 75,517 | epoch: 1 | remaining: 266s    
step 00093 (30.6%) | loss: 4.398822 | lrm: 1.00 | dt: 688ms | tok/sec: 47,612 | epoch: 1 | remaining: 265s    
step 00094 (30.9%) | loss: 4.394745 | lrm: 1.00 | dt: 649ms | tok/sec: 50,465 | epoch: 1 | remaining: 264s    
step 00095 (31.2%) | loss: 4.382742 | lrm: 1.00 | dt: 636ms | tok/sec: 51,541 | epoch: 1 | remaining: 264s    
step 00096 (31.6%) | loss: 4.371397 | lrm: 1.00 | dt: 636ms | tok/sec: 51,521 | epoch: 1 | remaining: 263s    
step 00097 (31.9%) | loss: 4.354687 | lrm: 1.00 | dt: 420ms | tok/sec: 77,964 | epoch: 1 | remaining: 263s    
step 00098 (32.2%) | loss: 4.343096 | lrm: 1.00 | dt: 284ms | tok/sec: 115,214 | epoch: 1 | remaining: 262s    
step 00099 (32.6%) | loss: 4.332023 | lrm: 1.00 | dt: 283ms | tok/sec: 115,889 | epoch: 1 | remaining: 262s    
step 00100 (32.9%) | loss: 4.319784 | lrm: 1.00 | dt: 283ms | tok/sec: 115,980 | epoch: 1 | remaining: 262s    
step 00101 (33.2%) | loss: 4.306815 | lrm: 1.00 | dt: 281ms | tok/sec: 116,425 | epoch: 1 | remaining: 261s    
step 00102 (33.6%) | loss: 4.300647 | lrm: 1.00 | dt: 286ms | tok/sec: 114,428 | epoch: 1 | remaining: 261s    
step 00103 (33.9%) | loss: 4.287790 | lrm: 1.00 | dt: 283ms | tok/sec: 115,905 | epoch: 1 | remaining: 261s    
step 00104 (34.2%) | loss: 4.273909 | lrm: 1.00 | dt: 281ms | tok/sec: 116,557 | epoch: 1 | remaining: 261s    
step 00105 (34.5%) | loss: 4.262423 | lrm: 1.00 | dt: 292ms | tok/sec: 112,187 | epoch: 1 | remaining: 260s    
step 00106 (34.9%) | loss: 4.258084 | lrm: 1.00 | dt: 280ms | tok/sec: 117,007 | epoch: 1 | remaining: 260s    
step 00107 (35.2%) | loss: 4.254395 | lrm: 1.00 | dt: 280ms | tok/sec: 116,950 | epoch: 1 | remaining: 260s    
step 00108 (35.5%) | loss: 4.242063 | lrm: 1.00 | dt: 283ms | tok/sec: 115,951 | epoch: 1 | remaining: 259s    
step 00109 (35.9%) | loss: 4.235833 | lrm: 1.00 | dt: 285ms | tok/sec: 115,077 | epoch: 1 | remaining: 259s    
step 00110 (36.2%) | loss: 4.223758 | lrm: 1.00 | dt: 283ms | tok/sec: 115,797 | epoch: 1 | remaining: 259s    
step 00111 (36.5%) | loss: 4.213579 | lrm: 1.00 | dt: 281ms | tok/sec: 116,558 | epoch: 1 | remaining: 259s    
step 00112 (36.8%) | loss: 4.215035 | lrm: 1.00 | dt: 283ms | tok/sec: 115,686 | epoch: 1 | remaining: 258s    
step 00113 (37.2%) | loss: 4.196375 | lrm: 1.00 | dt: 283ms | tok/sec: 115,957 | epoch: 1 | remaining: 258s    
step 00114 (37.5%) | loss: 4.178438 | lrm: 1.00 | dt: 278ms | tok/sec: 117,731 | epoch: 1 | remaining: 258s    
step 00115 (37.8%) | loss: 4.166140 | lrm: 1.00 | dt: 280ms | tok/sec: 116,937 | epoch: 1 | remaining: 257s    
step 00116 (38.2%) | loss: 4.150881 | lrm: 1.00 | dt: 284ms | tok/sec: 115,445 | epoch: 1 | remaining: 257s    
step 00117 (38.5%) | loss: 4.144886 | lrm: 1.00 | dt: 283ms | tok/sec: 115,957 | epoch: 1 | remaining: 257s    
step 00118 (38.8%) | loss: 4.145005 | lrm: 1.00 | dt: 284ms | tok/sec: 115,451 | epoch: 1 | remaining: 257s    
step 00119 (39.1%) | loss: 4.131954 | lrm: 1.00 | dt: 284ms | tok/sec: 115,290 | epoch: 1 | remaining: 256s    
step 00120 (39.5%) | loss: 4.118390 | lrm: 1.00 | dt: 293ms | tok/sec: 112,023 | epoch: 1 | remaining: 256s    
step 00121 (39.8%) | loss: 4.109295 | lrm: 1.00 | dt: 280ms | tok/sec: 116,927 | epoch: 1 | remaining: 256s    
step 00122 (40.1%) | loss: 4.097625 | lrm: 1.00 | dt: 279ms | tok/sec: 117,482 | epoch: 1 | remaining: 255s    
step 00123 (40.5%) | loss: 4.088486 | lrm: 1.00 | dt: 281ms | tok/sec: 116,507 | epoch: 1 | remaining: 255s    
step 00124 (40.8%) | loss: 4.079281 | lrm: 1.00 | dt: 283ms | tok/sec: 115,919 | epoch: 1 | remaining: 255s    
step 00125 (41.1%) | loss: 4.073448 | lrm: 1.00 | dt: 285ms | tok/sec: 114,782 | epoch: 1 | remaining: 255s    
step 00126 (41.4%) | loss: 4.077708 | lrm: 1.00 | dt: 281ms | tok/sec: 116,604 | epoch: 1 | remaining: 254s    
step 00127 (41.8%) | loss: 4.056601 | lrm: 1.00 | dt: 284ms | tok/sec: 115,356 | epoch: 1 | remaining: 254s    
step 00128 (42.1%) | loss: 4.051620 | lrm: 1.00 | dt: 284ms | tok/sec: 115,557 | epoch: 1 | remaining: 254s    
step 00129 (42.4%) | loss: 4.044914 | lrm: 1.00 | dt: 280ms | tok/sec: 117,094 | epoch: 1 | remaining: 253s    
step 00130 (42.8%) | loss: 4.037403 | lrm: 1.00 | dt: 279ms | tok/sec: 117,470 | epoch: 1 | remaining: 253s    
step 00131 (43.1%) | loss: 4.021715 | lrm: 1.00 | dt: 283ms | tok/sec: 115,834 | epoch: 1 | remaining: 253s    
step 00132 (43.4%) | loss: 4.009362 | lrm: 1.00 | dt: 284ms | tok/sec: 115,338 | epoch: 1 | remaining: 253s    
step 00133 (43.8%) | loss: 3.998614 | lrm: 1.00 | dt: 284ms | tok/sec: 115,455 | epoch: 1 | remaining: 252s    
step 00134 (44.1%) | loss: 3.992754 | lrm: 1.00 | dt: 283ms | tok/sec: 115,860 | epoch: 1 | remaining: 252s    
step 00135 (44.4%) | loss: 3.984267 | lrm: 1.00 | dt: 292ms | tok/sec: 112,243 | epoch: 1 | remaining: 252s    
step 00136 (44.7%) | loss: 3.969085 | lrm: 1.00 | dt: 283ms | tok/sec: 115,892 | epoch: 1 | remaining: 252s    
step 00137 (45.1%) | loss: 3.960916 | lrm: 1.00 | dt: 281ms | tok/sec: 116,685 | epoch: 1 | remaining: 251s    
step 00138 (45.4%) | loss: 3.955169 | lrm: 1.00 | dt: 281ms | tok/sec: 116,662 | epoch: 1 | remaining: 251s    
step 00139 (45.7%) | loss: 3.955261 | lrm: 1.00 | dt: 283ms | tok/sec: 115,690 | epoch: 1 | remaining: 251s    
step 00140 (46.1%) | loss: 3.948964 | lrm: 1.00 | dt: 284ms | tok/sec: 115,501 | epoch: 1 | remaining: 250s    
step 00141 (46.4%) | loss: 3.946104 | lrm: 1.00 | dt: 285ms | tok/sec: 114,952 | epoch: 1 | remaining: 250s    
step 00142 (46.7%) | loss: 3.943367 | lrm: 1.00 | dt: 283ms | tok/sec: 115,863 | epoch: 1 | remaining: 250s    
step 00143 (47.0%) | loss: 3.928463 | lrm: 1.00 | dt: 282ms | tok/sec: 116,116 | epoch: 1 | remaining: 250s    
step 00144 (47.4%) | loss: 3.914843 | lrm: 1.00 | dt: 279ms | tok/sec: 117,253 | epoch: 1 | remaining: 249s    
step 00145 (47.7%) | loss: 3.907583 | lrm: 1.00 | dt: 281ms | tok/sec: 116,590 | epoch: 1 | remaining: 249s    
step 00146 (48.0%) | loss: 3.899399 | lrm: 1.00 | dt: 278ms | tok/sec: 117,792 | epoch: 1 | remaining: 249s    
step 00147 (48.4%) | loss: 3.895507 | lrm: 1.00 | dt: 281ms | tok/sec: 116,484 | epoch: 1 | remaining: 248s    
step 00148 (48.7%) | loss: 3.899046 | lrm: 1.00 | dt: 281ms | tok/sec: 116,495 | epoch: 1 | remaining: 248s    
step 00149 (49.0%) | loss: 3.889172 | lrm: 1.00 | dt: 282ms | tok/sec: 116,247 | epoch: 1 | remaining: 248s    
step 00150 (49.3%) | loss: 3.883670 | lrm: 1.00 | dt: 280ms | tok/sec: 117,037 | epoch: 1 | remaining: 248s    
step 00151 (49.7%) | loss: 3.879487 | lrm: 1.00 | dt: 283ms | tok/sec: 115,618 | epoch: 1 | remaining: 247s    
step 00152 (50.0%) | loss: 3.878140 | lrm: 1.00 | dt: 284ms | tok/sec: 115,183 | epoch: 1 | remaining: 247s    
step 00153 (50.3%) | loss: 3.880051 | lrm: 0.99 | dt: 280ms | tok/sec: 116,922 | epoch: 1 | remaining: 247s    
step 00154 (50.7%) | loss: 3.868907 | lrm: 0.99 | dt: 280ms | tok/sec: 117,088 | epoch: 1 | remaining: 246s    
step 00155 (51.0%) | loss: 3.855369 | lrm: 0.98 | dt: 281ms | tok/sec: 116,693 | epoch: 1 | remaining: 246s    
step 00156 (51.3%) | loss: 3.843925 | lrm: 0.97 | dt: 282ms | tok/sec: 116,043 | epoch: 1 | remaining: 246s    
step 00157 (51.6%) | loss: 3.833428 | lrm: 0.97 | dt: 287ms | tok/sec: 114,306 | epoch: 1 | remaining: 246s    
step 00158 (52.0%) | loss: 3.834044 | lrm: 0.96 | dt: 284ms | tok/sec: 115,533 | epoch: 1 | remaining: 245s    
step 00159 (52.3%) | loss: 3.832412 | lrm: 0.95 | dt: 284ms | tok/sec: 115,469 | epoch: 1 | remaining: 245s    
step 00160 (52.6%) | loss: 3.837245 | lrm: 0.95 | dt: 284ms | tok/sec: 115,379 | epoch: 1 | remaining: 245s    
step 00161 (53.0%) | loss: 3.835812 | lrm: 0.94 | dt: 284ms | tok/sec: 115,321 | epoch: 1 | remaining: 244s    
step 00162 (53.3%) | loss: 3.834378 | lrm: 0.93 | dt: 280ms | tok/sec: 117,006 | epoch: 1 | remaining: 244s    
step 00163 (53.6%) | loss: 3.821574 | lrm: 0.93 | dt: 283ms | tok/sec: 115,720 | epoch: 1 | remaining: 244s    
step 00164 (53.9%) | loss: 3.811584 | lrm: 0.92 | dt: 284ms | tok/sec: 115,260 | epoch: 1 | remaining: 244s    
step 00165 (54.3%) | loss: 3.803558 | lrm: 0.91 | dt: 282ms | tok/sec: 116,004 | epoch: 1 | remaining: 243s    
step 00166 (54.6%) | loss: 3.791975 | lrm: 0.91 | dt: 281ms | tok/sec: 116,629 | epoch: 1 | remaining: 243s    
step 00167 (54.9%) | loss: 3.790391 | lrm: 0.90 | dt: 282ms | tok/sec: 116,085 | epoch: 1 | remaining: 243s    
step 00168 (55.3%) | loss: 3.788699 | lrm: 0.89 | dt: 283ms | tok/sec: 115,785 | epoch: 1 | remaining: 242s    
step 00169 (55.6%) | loss: 3.779238 | lrm: 0.89 | dt: 280ms | tok/sec: 116,854 | epoch: 1 | remaining: 242s    
step 00170 (55.9%) | loss: 3.767328 | lrm: 0.88 | dt: 279ms | tok/sec: 117,413 | epoch: 1 | remaining: 242s    
step 00171 (56.2%) | loss: 3.772725 | lrm: 0.88 | dt: 283ms | tok/sec: 115,855 | epoch: 1 | remaining: 242s    
step 00172 (56.6%) | loss: 3.765702 | lrm: 0.87 | dt: 292ms | tok/sec: 112,049 | epoch: 1 | remaining: 241s    
step 00173 (56.9%) | loss: 3.760990 | lrm: 0.86 | dt: 281ms | tok/sec: 116,451 | epoch: 1 | remaining: 241s    
step 00174 (57.2%) | loss: 3.755234 | lrm: 0.86 | dt: 283ms | tok/sec: 115,648 | epoch: 1 | remaining: 241s    
step 00175 (57.6%) | loss: 3.749062 | lrm: 0.85 | dt: 281ms | tok/sec: 116,453 | epoch: 1 | remaining: 240s    
step 00176 (57.9%) | loss: 3.747398 | lrm: 0.84 | dt: 284ms | tok/sec: 115,491 | epoch: 1 | remaining: 240s    
step 00177 (58.2%) | loss: 3.752183 | lrm: 0.84 | dt: 287ms | tok/sec: 114,185 | epoch: 1 | remaining: 240s    
step 00178 (58.6%) | loss: 3.747226 | lrm: 0.83 | dt: 296ms | tok/sec: 110,777 | epoch: 1 | remaining: 240s    
step 00179 (58.9%) | loss: 3.739423 | lrm: 0.82 | dt: 288ms | tok/sec: 113,765 | epoch: 1 | remaining: 239s    
step 00180 (59.2%) | loss: 3.732719 | lrm: 0.82 | dt: 284ms | tok/sec: 115,501 | epoch: 1 | remaining: 239s    
step 00181 (59.5%) | loss: 3.722367 | lrm: 0.81 | dt: 284ms | tok/sec: 115,365 | epoch: 1 | remaining: 239s    
step 00182 (59.9%) | loss: 3.725162 | lrm: 0.80 | dt: 284ms | tok/sec: 115,274 | epoch: 1 | remaining: 238s    
step 00183 (60.2%) | loss: 3.720184 | lrm: 0.80 | dt: 286ms | tok/sec: 114,646 | epoch: 1 | remaining: 238s    
step 00184 (60.5%) | loss: 3.725313 | lrm: 0.79 | dt: 284ms | tok/sec: 115,373 | epoch: 1 | remaining: 238s    
step 00185 (60.9%) | loss: 3.715482 | lrm: 0.78 | dt: 280ms | tok/sec: 117,134 | epoch: 1 | remaining: 238s    
step 00186 (61.2%) | loss: 3.708600 | lrm: 0.78 | dt: 280ms | tok/sec: 117,157 | epoch: 1 | remaining: 237s    
step 00187 (61.5%) | loss: 3.701176 | lrm: 0.77 | dt: 280ms | tok/sec: 116,946 | epoch: 1 | remaining: 237s    
step 00188 (61.8%) | loss: 3.692964 | lrm: 0.76 | dt: 282ms | tok/sec: 116,260 | epoch: 1 | remaining: 237s    
step 00189 (62.2%) | loss: 3.692312 | lrm: 0.76 | dt: 284ms | tok/sec: 115,270 | epoch: 1 | remaining: 237s    
step 00190 (62.5%) | loss: 3.686300 | lrm: 0.75 | dt: 283ms | tok/sec: 115,902 | epoch: 1 | remaining: 236s    
step 00191 (62.8%) | loss: 3.679821 | lrm: 0.74 | dt: 285ms | tok/sec: 115,120 | epoch: 1 | remaining: 236s    
step 00192 (63.2%) | loss: 3.671060 | lrm: 0.74 | dt: 284ms | tok/sec: 115,454 | epoch: 1 | remaining: 236s    
step 00193 (63.5%) | loss: 3.659139 | lrm: 0.73 | dt: 280ms | tok/sec: 117,177 | epoch: 1 | remaining: 235s    
step 00194 (63.8%) | loss: 3.660461 | lrm: 0.72 | dt: 281ms | tok/sec: 116,529 | epoch: 1 | remaining: 235s    
step 00195 (64.1%) | loss: 3.657622 | lrm: 0.72 | dt: 281ms | tok/sec: 116,503 | epoch: 1 | remaining: 235s    
step 00196 (64.5%) | loss: 3.661700 | lrm: 0.71 | dt: 286ms | tok/sec: 114,670 | epoch: 1 | remaining: 235s    
step 00197 (64.8%) | loss: 3.659243 | lrm: 0.70 | dt: 283ms | tok/sec: 115,941 | epoch: 1 | remaining: 234s    
step 00198 (65.1%) | loss: 3.649021 | lrm: 0.70 | dt: 293ms | tok/sec: 111,925 | epoch: 1 | remaining: 234s    
step 00199 (65.5%) | loss: 3.641881 | lrm: 0.69 | dt: 285ms | tok/sec: 115,005 | epoch: 1 | remaining: 234s    
