Condition: d1
Data/tokenizer loaded in 0.4s
Time budget: 300s
Gradient accumulation steps: 1
Model compiled in 0.9s

step 00000 (0.0%) | loss: 9.011134 | lrm: 1.00 | dt: 842ms | tok/sec: 38,934 | epoch: 1 | remaining: 300s    
step 00107 (5.3%) | loss: 4.251572 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,509 | epoch: 1 | remaining: 196s    
step 00108 (5.3%) | loss: 4.239585 | lrm: 1.00 | dt: 986ms | tok/sec: 33,246 | epoch: 1 | remaining: 195s    
step 00109 (5.4%) | loss: 4.232700 | lrm: 1.00 | dt: 1030ms | tok/sec: 31,807 | epoch: 1 | remaining: 194s    
step 00110 (5.4%) | loss: 4.220190 | lrm: 1.00 | dt: 1028ms | tok/sec: 31,873 | epoch: 1 | remaining: 193s    
step 00111 (5.5%) | loss: 4.209439 | lrm: 1.00 | dt: 1022ms | tok/sec: 32,055 | epoch: 1 | remaining: 192s    
step 00112 (5.5%) | loss: 4.209137 | lrm: 1.00 | dt: 1037ms | tok/sec: 31,598 | epoch: 1 | remaining: 191s    
step 00113 (5.6%) | loss: 4.190726 | lrm: 1.00 | dt: 1016ms | tok/sec: 32,257 | epoch: 1 | remaining: 190s    
step 00114 (5.6%) | loss: 4.173161 | lrm: 1.00 | dt: 1025ms | tok/sec: 31,976 | epoch: 1 | remaining: 189s    
step 00115 (5.7%) | loss: 4.160174 | lrm: 1.00 | dt: 1038ms | tok/sec: 31,555 | epoch: 1 | remaining: 188s    
step 00116 (5.7%) | loss: 4.144878 | lrm: 1.00 | dt: 1045ms | tok/sec: 31,361 | epoch: 1 | remaining: 186s    
step 00117 (5.8%) | loss: 4.138236 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,499 | epoch: 1 | remaining: 185s    
step 00118 (5.8%) | loss: 4.137477 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,498 | epoch: 1 | remaining: 184s    
step 00119 (5.9%) | loss: 4.123596 | lrm: 1.00 | dt: 1015ms | tok/sec: 32,270 | epoch: 1 | remaining: 183s    
step 00120 (5.9%) | loss: 4.109638 | lrm: 1.00 | dt: 1018ms | tok/sec: 32,192 | epoch: 1 | remaining: 182s    
step 00121 (6.0%) | loss: 4.100067 | lrm: 1.00 | dt: 1067ms | tok/sec: 30,723 | epoch: 1 | remaining: 181s    
step 00122 (6.0%) | loss: 4.088081 | lrm: 1.00 | dt: 1009ms | tok/sec: 32,491 | epoch: 1 | remaining: 180s    
step 00123 (6.1%) | loss: 4.079978 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,522 | epoch: 1 | remaining: 179s    
step 00124 (6.1%) | loss: 4.071301 | lrm: 1.00 | dt: 996ms | tok/sec: 32,888 | epoch: 1 | remaining: 178s    
step 00125 (6.2%) | loss: 4.065159 | lrm: 1.00 | dt: 1086ms | tok/sec: 30,160 | epoch: 1 | remaining: 177s    
step 00126 (6.2%) | loss: 4.069474 | lrm: 1.00 | dt: 1042ms | tok/sec: 31,444 | epoch: 1 | remaining: 176s    
step 00127 (6.3%) | loss: 4.048077 | lrm: 1.00 | dt: 1017ms | tok/sec: 32,214 | epoch: 1 | remaining: 175s    
step 00128 (6.3%) | loss: 4.043198 | lrm: 1.00 | dt: 1048ms | tok/sec: 31,278 | epoch: 1 | remaining: 174s    
step 00129 (6.4%) | loss: 4.036137 | lrm: 1.00 | dt: 1053ms | tok/sec: 31,129 | epoch: 1 | remaining: 173s    
step 00130 (6.4%) | loss: 4.028809 | lrm: 1.00 | dt: 1033ms | tok/sec: 31,717 | epoch: 1 | remaining: 172s    
step 00131 (6.5%) | loss: 4.013563 | lrm: 1.00 | dt: 1034ms | tok/sec: 31,691 | epoch: 1 | remaining: 171s    
step 00132 (6.5%) | loss: 4.001533 | lrm: 1.00 | dt: 1031ms | tok/sec: 31,782 | epoch: 1 | remaining: 170s    
step 00133 (6.6%) | loss: 3.991393 | lrm: 1.00 | dt: 1051ms | tok/sec: 31,174 | epoch: 1 | remaining: 169s    
step 00134 (6.6%) | loss: 3.985478 | lrm: 1.00 | dt: 1041ms | tok/sec: 31,483 | epoch: 1 | remaining: 168s    
step 00135 (6.7%) | loss: 3.977200 | lrm: 1.00 | dt: 1027ms | tok/sec: 31,904 | epoch: 1 | remaining: 167s    
step 00136 (6.7%) | loss: 3.962531 | lrm: 1.00 | dt: 1024ms | tok/sec: 32,004 | epoch: 1 | remaining: 166s    
step 00137 (6.8%) | loss: 3.953952 | lrm: 1.00 | dt: 1024ms | tok/sec: 32,005 | epoch: 1 | remaining: 165s    
step 00138 (6.8%) | loss: 3.947582 | lrm: 1.00 | dt: 1048ms | tok/sec: 31,271 | epoch: 1 | remaining: 164s    
step 00139 (6.9%) | loss: 3.947968 | lrm: 1.00 | dt: 1024ms | tok/sec: 31,992 | epoch: 1 | remaining: 163s    
step 00140 (6.9%) | loss: 3.941467 | lrm: 1.00 | dt: 1044ms | tok/sec: 31,393 | epoch: 1 | remaining: 162s    
step 00141 (7.0%) | loss: 3.938368 | lrm: 1.00 | dt: 1027ms | tok/sec: 31,906 | epoch: 1 | remaining: 161s    
step 00142 (7.0%) | loss: 3.934876 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,769 | epoch: 1 | remaining: 160s    
step 00143 (7.1%) | loss: 3.919947 | lrm: 1.00 | dt: 1016ms | tok/sec: 32,240 | epoch: 1 | remaining: 159s    
step 00144 (7.1%) | loss: 3.905246 | lrm: 1.00 | dt: 1034ms | tok/sec: 31,681 | epoch: 1 | remaining: 158s    
step 00145 (7.1%) | loss: 3.897198 | lrm: 1.00 | dt: 1032ms | tok/sec: 31,743 | epoch: 1 | remaining: 157s    
step 00146 (7.2%) | loss: 3.889258 | lrm: 1.00 | dt: 1067ms | tok/sec: 30,715 | epoch: 1 | remaining: 156s    
step 00147 (7.2%) | loss: 3.884591 | lrm: 1.00 | dt: 1038ms | tok/sec: 31,568 | epoch: 1 | remaining: 155s    
step 00148 (7.3%) | loss: 3.887424 | lrm: 1.00 | dt: 1012ms | tok/sec: 32,366 | epoch: 1 | remaining: 154s    
step 00149 (7.3%) | loss: 3.877215 | lrm: 1.00 | dt: 1058ms | tok/sec: 30,975 | epoch: 1 | remaining: 152s    
step 00150 (7.4%) | loss: 3.870724 | lrm: 1.00 | dt: 1021ms | tok/sec: 32,081 | epoch: 1 | remaining: 151s    
step 00151 (7.4%) | loss: 3.866019 | lrm: 1.00 | dt: 1018ms | tok/sec: 32,184 | epoch: 1 | remaining: 150s    
step 00152 (7.5%) | loss: 3.864281 | lrm: 1.00 | dt: 1002ms | tok/sec: 32,711 | epoch: 1 | remaining: 149s    
step 00153 (7.5%) | loss: 3.865927 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,498 | epoch: 1 | remaining: 148s    
step 00154 (7.6%) | loss: 3.855091 | lrm: 1.00 | dt: 1024ms | tok/sec: 31,990 | epoch: 1 | remaining: 147s    
step 00155 (7.6%) | loss: 3.841533 | lrm: 1.00 | dt: 1026ms | tok/sec: 31,936 | epoch: 1 | remaining: 146s    
step 00156 (7.7%) | loss: 3.830509 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,514 | epoch: 1 | remaining: 145s    
step 00157 (7.7%) | loss: 3.819618 | lrm: 1.00 | dt: 999ms | tok/sec: 32,797 | epoch: 1 | remaining: 144s    
step 00158 (7.8%) | loss: 3.820046 | lrm: 1.00 | dt: 1007ms | tok/sec: 32,549 | epoch: 1 | remaining: 143s    
step 00159 (7.8%) | loss: 3.819186 | lrm: 1.00 | dt: 1033ms | tok/sec: 31,720 | epoch: 1 | remaining: 142s    
step 00160 (7.9%) | loss: 3.824528 | lrm: 1.00 | dt: 1044ms | tok/sec: 31,378 | epoch: 1 | remaining: 141s    
step 00161 (7.9%) | loss: 3.823230 | lrm: 1.00 | dt: 1017ms | tok/sec: 32,233 | epoch: 1 | remaining: 140s    
step 00162 (8.0%) | loss: 3.821981 | lrm: 1.00 | dt: 1017ms | tok/sec: 32,231 | epoch: 1 | remaining: 139s    
step 00163 (8.0%) | loss: 3.809720 | lrm: 1.00 | dt: 1050ms | tok/sec: 31,200 | epoch: 1 | remaining: 138s    
step 00164 (8.1%) | loss: 3.799645 | lrm: 1.00 | dt: 1091ms | tok/sec: 30,028 | epoch: 1 | remaining: 137s    
step 00165 (8.1%) | loss: 3.792330 | lrm: 1.00 | dt: 1013ms | tok/sec: 32,350 | epoch: 1 | remaining: 136s    
step 00166 (8.2%) | loss: 3.781612 | lrm: 1.00 | dt: 1045ms | tok/sec: 31,352 | epoch: 1 | remaining: 135s    
step 00167 (8.2%) | loss: 3.780737 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,492 | epoch: 1 | remaining: 134s    
step 00168 (8.3%) | loss: 3.779605 | lrm: 1.00 | dt: 1050ms | tok/sec: 31,203 | epoch: 1 | remaining: 133s    
step 00169 (8.3%) | loss: 3.770957 | lrm: 1.00 | dt: 1075ms | tok/sec: 30,494 | epoch: 1 | remaining: 132s    
step 00170 (8.4%) | loss: 3.759011 | lrm: 1.00 | dt: 998ms | tok/sec: 32,824 | epoch: 1 | remaining: 131s    
step 00171 (8.4%) | loss: 3.765348 | lrm: 1.00 | dt: 1025ms | tok/sec: 31,964 | epoch: 1 | remaining: 130s    
step 00172 (8.5%) | loss: 3.759482 | lrm: 1.00 | dt: 1053ms | tok/sec: 31,129 | epoch: 1 | remaining: 129s    
step 00173 (8.5%) | loss: 3.754977 | lrm: 1.00 | dt: 1042ms | tok/sec: 31,457 | epoch: 1 | remaining: 128s    
step 00174 (8.6%) | loss: 3.749299 | lrm: 1.00 | dt: 1056ms | tok/sec: 31,042 | epoch: 1 | remaining: 127s    
step 00175 (8.6%) | loss: 3.743590 | lrm: 1.00 | dt: 1049ms | tok/sec: 31,224 | epoch: 1 | remaining: 126s    
step 00176 (8.7%) | loss: 3.742329 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,755 | epoch: 1 | remaining: 125s    
step 00177 (8.7%) | loss: 3.747355 | lrm: 1.00 | dt: 1043ms | tok/sec: 31,404 | epoch: 1 | remaining: 124s    
step 00178 (8.8%) | loss: 3.743375 | lrm: 1.00 | dt: 1025ms | tok/sec: 31,968 | epoch: 1 | remaining: 123s    
step 00179 (8.8%) | loss: 3.736077 | lrm: 1.00 | dt: 1082ms | tok/sec: 30,296 | epoch: 1 | remaining: 122s    
step 00180 (8.9%) | loss: 3.729947 | lrm: 1.00 | dt: 1026ms | tok/sec: 31,948 | epoch: 1 | remaining: 120s    
step 00181 (8.9%) | loss: 3.721047 | lrm: 1.00 | dt: 1033ms | tok/sec: 31,725 | epoch: 1 | remaining: 119s    
step 00182 (9.0%) | loss: 3.724526 | lrm: 1.00 | dt: 1015ms | tok/sec: 32,270 | epoch: 1 | remaining: 118s    
step 00183 (9.0%) | loss: 3.720112 | lrm: 1.00 | dt: 1028ms | tok/sec: 31,889 | epoch: 1 | remaining: 117s    
step 00184 (9.1%) | loss: 3.726261 | lrm: 1.00 | dt: 1049ms | tok/sec: 31,233 | epoch: 1 | remaining: 116s    
step 00185 (9.1%) | loss: 3.717004 | lrm: 1.00 | dt: 1026ms | tok/sec: 31,938 | epoch: 1 | remaining: 115s    
step 00186 (9.2%) | loss: 3.711154 | lrm: 1.00 | dt: 1016ms | tok/sec: 32,237 | epoch: 1 | remaining: 114s    
step 00187 (9.2%) | loss: 3.703710 | lrm: 1.00 | dt: 1008ms | tok/sec: 32,499 | epoch: 1 | remaining: 113s    
step 00188 (9.3%) | loss: 3.696228 | lrm: 1.00 | dt: 1000ms | tok/sec: 32,760 | epoch: 1 | remaining: 112s    
step 00189 (9.3%) | loss: 3.695775 | lrm: 1.00 | dt: 1015ms | tok/sec: 32,297 | epoch: 1 | remaining: 111s    
step 00190 (9.4%) | loss: 3.689868 | lrm: 1.00 | dt: 1010ms | tok/sec: 32,432 | epoch: 1 | remaining: 110s    
step 00191 (9.4%) | loss: 3.683479 | lrm: 1.00 | dt: 1021ms | tok/sec: 32,082 | epoch: 1 | remaining: 109s    
step 00192 (9.5%) | loss: 3.674972 | lrm: 1.00 | dt: 1079ms | tok/sec: 30,379 | epoch: 1 | remaining: 108s    
step 00193 (9.5%) | loss: 3.663657 | lrm: 1.00 | dt: 1006ms | tok/sec: 32,561 | epoch: 1 | remaining: 107s    
step 00194 (9.6%) | loss: 3.665521 | lrm: 1.00 | dt: 1010ms | tok/sec: 32,445 | epoch: 1 | remaining: 106s    
step 00195 (9.6%) | loss: 3.662448 | lrm: 1.00 | dt: 1056ms | tok/sec: 31,026 | epoch: 1 | remaining: 105s    
step 00196 (9.7%) | loss: 3.666677 | lrm: 1.00 | dt: 1081ms | tok/sec: 30,302 | epoch: 1 | remaining: 104s    
step 00197 (9.7%) | loss: 3.665118 | lrm: 1.00 | dt: 1035ms | tok/sec: 31,662 | epoch: 1 | remaining: 103s    
